"ID","ModelName","Sound_1","Sound_2","Sound_3","Sound_4","Sound_5","Sound_6","Sound_7","Sound_8","Sound_9","Sound_10","GeoBoxMinX","GeoBoxMinY","GeoBoxMinZ","GeoBoxMaxX","GeoBoxMaxY","GeoBoxMaxZ","ObjectEffectPackageID"
"234","World\Generic\Human\Passive Doodads\Tables\DuskwoodTable01.mdx","0","0","0","0","0","0","0","0","0","0","-1.270426","-2.149595","-0.001088","1.299503","2.099358","1.338365","0"
"235","World\Generic\PassiveDoodads\PlainRune\Runestone.mdx","0","0","0","0","0","0","11644","0","0","0","-5.102673","-5.985953","-3.012691","5.060145","5.993897","13.01017","0"
"236","World\Generic\NightElf\Passive Doodads\StoneRunes\KalidarStoneRune03.mdx","0","0","0","0","0","0","0","0","0","0","-1.093391","-0.971087","-0.182438","0.717341","1.522562","2.421106","0"
"237","World\Generic\Human\Passive Doodads\Bottles\BottleSmoke.mdx","0","0","0","0","0","0","0","0","0","0","-0.239626","-0.258135","-0.0005","0.212192","0.199202","0.862324","0"
"238","World\Generic\Human\Passive Doodads\Bottles\GreenBottle01.mdx","0","0","0","0","0","0","0","0","0","0","-0.08065","-0.539194","-0.016173","0.070838","-0.044843","0.343334","0"
"239","World\Generic\Human\Passive Doodads\Buckets\bucket.mdx","0","0","0","0","0","0","0","0","0","0","-0.481354","-0.539264","-0.067733","0.475833","0.533199","0.841806","0"
"240","World\Generic\Human\Passive Doodads\Candelabras\GeneralCandelabra01.mdx","0","0","0","0","0","0","0","0","0","0","-0.167834","-0.373701","-0.002567","0.167843","0.378873","1.44274","0"
"241","World\Generic\Human\Passive Doodads\Cups\MetalCup03.mdx","0","0","0","0","0","0","0","0","0","0","-0.172105","-0.184475","0.000197","0.149406","0.153582","1.114047","0"
"242","World\Azeroth\BootyBay\PassiveDoodad\DeadFish\FishDeadBlue.mdx","0","0","0","0","0","0","0","0","0","0","-0.137164","-0.342778","-0.014372","0.172963","0.33914","0.167927","0"
"243","World\Goober\G_bombwagon.mdx","0","1399","0","0","1399","0","0","0","0","0","-2.471095","-2.283444","-0.103154","2.436113","1.905016","3.926776","0"
"244","World\Dungeon\Cave\PassiveDoodads\Crystals\CaveMineCrystalFormation02.mdx","0","0","0","0","0","0","0","0","0","0","-0.287352","-0.581625","-0.232048","0.662834","0.530588","1.022438","0"
"245","World\Goober\G_Cannon01.mdx","0","0","0","0","0","0","1400","0","0","0","-4.724608","-2.236084","-0.00801","5.477932","2.233825","4.126441","0"
"246","World\Generic\Human\Passive Doodads\Books\BookLarge03.mdx","0","0","0","0","0","0","0","0","0","0","-0.059172","-0.168265","0.000167","0.058957","0.218579","1.64941","0"
"247","World\Generic\NightElf\Passive Doodads\StoneRunes\KalidarStoneRune02.mdx","0","0","0","0","0","0","0","0","0","0","-1.319021","-1.931418","-0.100238","0.836104","1.421832","4.455389","0"
"248","World\Lordaeron\Arathi\PassiveDoodads\Rocks\ArathiRock01.mdx","0","0","0","0","0","0","0","0","0","0","-0.873899","-2.103373","-0.705576","1.087483","1.850204","6.399526","0"
"249","World\Generic\NightElf\Passive Doodads\Ruins\NightElfRuins03.mdx","0","0","0","0","0","0","0","0","0","0","-1.223193","-0.974113","0","0.971777","0.913022","1.903259","0"
"250","World\Generic\PassiveDoodads\ParticleEmitters\DruidWisp01.mdx","0","0","0","0","0","0","0","0","0","0","-4.166667","-4.166667","-0.53294","4.166667","4.166667","21.58549","0"
"251","World\Azeroth\Elwynn\PassiveDoodads\Haystacks\haystack01.mdx","0","0","0","0","0","0","0","0","0","0","-0.377489","-0.723556","0","0.361372","0.718575","0.701458","0"
"252","World\Generic\Dwarf\Passive Doodads\TavernStuff\GrainSacs02.mdx","0","0","0","0","0","0","0","0","0","0","-0.500943","-0.530987","-0.034535","1.042519","0.923063","1.056788","0"
"253","World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnFlower02.mdx","0","0","0","0","0","0","0","0","0","0","-0.558435","-0.419731","-0.04909","0.32583","0.466778","0.856388","0"
"254","World\Generic\Human\Passive Doodads\Books\BookMediumOpen01.mdx","0","0","0","0","0","0","0","0","0","0","-0.301395","-0.44659","0.00034","0.341079","0.455957","0.129497","0"
"255","World\Goober\G_Book01.mdx","0","0","0","0","1401","0","1401","0","0","0","-0.302832","-0.224365","-0.000393","0.301016","0.22332","0.128939","0"
"256","World\Generic\NightElf\Passive Doodads\Pottery\ElvenPottery01.mdx","0","0","0","0","0","0","0","0","0","0","-0.454445","-0.651321","-0.055658","0.480427","0.685519","2.610672","0"
"257","World\Generic\NightElf\Passive Doodads\Pottery\ElvenPottery02.mdx","0","0","0","0","0","0","0","0","0","0","-0.316703","-0.406375","-0.052788","0.342685","0.448608","1.908707","0"
"258","World\Generic\Orc\Passive Doodads\Jars\JarOrc06.mdx","0","0","0","0","0","0","0","0","0","0","-0.249397","-0.293447","0","0.248555","0.281536","0.676136","0"
"259","World\SkillActivated\Containers\TreasureChest01.mdx","0","1277","0","1278","0","0","0","0","0","0","-0.656497","-0.851014","-0.002843","0.652682","0.850006","1.314999","0"
"260","World\Generic\PassiveDoodads\ParticleEmitters\OrangeGroundFog.mdx","0","0","0","0","0","0","0","0","0","0","-9.019885","-11.08085","-3.304257","9.00026","8.973819","-1.714445","0"
"261","World\Generic\ActiveDoodads\Clam\GiantClamActive.mdx","0","6454","0","0","0","0","0","0","0","0","-0.922854","-1.255583","-0.201875","1.198285","1.347704","1.302258","0"
"263","World\Generic\PassiveDoodads\ParticleEmitters\AuraBlueShort.mdx","0","0","0","0","0","0","3378","0","0","0","-0.969044","-0.976453","-0.000244","0.992909","0.985502","1.570354","0"
"264","World\Generic\PassiveDoodads\ParticleEmitters\AuraRed.mdx","0","0","0","0","0","0","3378","0","0","0","-0.969044","-0.976453","-0.000478","0.99291","0.985502","3.076638","0"
"265","World\Generic\PassiveDoodads\ParticleEmitters\AuraPurpleTall.mdx","0","0","0","0","0","0","3378","0","0","0","-0.969044","-0.976453","-0.001055","0.992909","0.985502","6.787457","0"
"266","World\Generic\PassiveDoodads\ParticleEmitters\AuraYellowVeryTall.mdx","0","0","0","0","0","0","3378","0","0","0","-0.855378","-0.928754","-0.001856","0.879245","0.937802","11.94593","0"
"267","World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnSeaWeed01\ElwynnSeaWeed01.mdx","0","0","0","0","0","0","0","0","0","0","-1.429903","-1.110762","-0.051292","1.373897","1.283431","4.565385","0"
"268","World\SkillActivated\TradeskillNodes\Bush_Magebloom01.mdx","0","0","0","0","0","0","0","0","0","0","-2.640496","-2.300699","-0.969425","2.680074","2.607031","3.532694","0"
"269","World\SkillActivated\TradeskillNodes\Bush_Peacebloom01.mdx","0","0","0","0","0","0","0","0","0","0","-0.95311","-0.954267","-0.666468","1.49157","1.374831","2.306164","0"
"270","World\SkillActivated\TradeskillNodes\Bush_Silverleaf01.mdx","0","0","0","0","0","0","0","0","0","0","-2.137738","-2.174","-0.783039","2.287868","2.254932","3.574819","0"
"271","World\SkillActivated\TradeskillNodes\Bush_Thornroot01.mdx","0","0","0","0","0","0","0","0","0","0","-1.365063","-2.494244","-1.226203","2.851832","1.877981","3.271201","0"
"272","World\SkillActivated\TradeskillNodes\Bush_Swiftthistle01.mdx","0","0","0","0","0","0","0","0","0","0","-1.830097","-1.806576","-0.667262","1.830097","1.806576","2.167331","0"
"273","World\SkillActivated\TradeskillEnablers\Tradeskill_Anvil_01.mdx","0","0","0","0","0","0","0","0","0","0","-1.233692","-0.556316","-0.090814","0.652857","0.559759","1.354219","0"
"274","World\SkillActivated\TradeskillEnablers\Tradeskill_Anvil_02.mdx","0","0","0","0","0","0","0","0","0","0","0.301628","0.035143","-0.048487","0.719181","0.48025","0.669669","0"
"275","World\Generic\PassiveDoodads\Crate01\Crate01.mdx","0","0","0","0","0","0","0","0","0","0","-0.547081","-0.740781","0.001517","0.54995","0.740956","0.773372","0"
"276","World\KhazModan\Wetlands\PassiveDoodads\DragonEggs\DragonEgg01.mdx","0","0","0","0","0","0","0","0","0","0","-0.713347","-2.00256","-0.032301","0.687422","0.865858","1.39127","0"
"277","World\KhazModan\Wetlands\PassiveDoodads\DragonEggs\DragonEgg02.mdx","0","0","0","0","0","0","0","0","0","0","-0.934728","-0.988792","-0.043926","0.437192","0.448244","1.33268","0"
"278","World\Azeroth\Elwynn\PassiveDoodads\Skeleton\BattleGladebonesHumanDark.mdx","0","0","0","0","0","0","0","0","0","0","-0.572411","-0.431421","-0.015951","0.739593","0.410366","0.372075","0"
"279","World\Azeroth\Westfall\PassiveDoodads\Barrel\WestFallBarrel01.mdx","0","0","0","0","0","0","0","0","0","0","-0.430319","-0.467806","0","0.428833","0.524257","0.992064","0"
"280","World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush01.mdx","0","0","0","0","0","0","0","0","0","0","-2.12089","-7.14101","-0.563103","2.72297","5.15638","4.51731","0"
"281","World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush05.mdx","0","0","0","0","0","0","0","0","0","0","-2.21755","-5.00186","-0.376336","2.18931","5.59917","3.06494","0"
"282","World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush09.mdx","0","0","0","0","0","0","0","0","0","0","-2.866702","-2.829859","-0.434505","2.866702","2.829859","4.222479","0"
"283","World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush08.mdx","0","0","0","0","0","0","0","0","0","0","-0.887611","-1.34957","-0.160279","1.46","0.850719","2.20911","0"
"284","World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush07.mdx","0","0","0","0","0","0","0","0","0","0","-2.33297","-3.17686","-0.274081","2.43688","2.51133","3.55144","0"
"285","World\Generic\Human\Passive Doodads\Crates\ReplaceCrate01.mdx","0","0","0","0","0","0","0","0","0","0","-0.400577","-0.595919","0","0.399647","0.594496","0.634888","0"
"286","World\Generic\Human\Passive Doodads\Crates\ReplaceCrate02.mdx","0","0","0","0","0","0","0","0","0","0","-0.263685","-0.449461","0","0.258775","0.449964","0.687796","0"
"287","World\Generic\Human\Passive Doodads\Crates\ReplaceCrate03.mdx","0","0","0","0","0","0","0","0","0","0","-0.393532","-0.594851","0","0.393465","0.588951","0.621661","0"
"288","World\Generic\PassiveDoodads\Furniture\Containers\Barrel02.mdx","0","0","0","0","0","0","0","0","0","0","-0.430319","-0.467806","-0.000109","0.428833","0.524257","0.992064","0"
"289","World\Generic\Human\Passive Doodads\firewood\FirewoodPile03.mdx","0","0","0","0","0","0","0","0","0","0","-0.629019","-1.082211","-0.005112","0.98737","0.566974","0.883677","0"
"290","World\Azeroth\Stranglethorn\PassiveDoodads\GemMineCar01\GemMineCar01.mdx","0","0","0","0","0","0","11743","0","0","0","-1.023755","-0.748014","-0.277331","1.026245","1.065536","2.173484","0"
"291","World\Azeroth\Elwynn\PassiveDoodads\MineCart\ElwynnMineCart.mdx","0","0","0","0","0","0","0","0","0","0","-4.621312","-3.668358","-0.50108","3.0781","2.182072","2.822724","0"
"292","World\Azeroth\Stranglethorn\PassiveDoodads\GemMineCar02\GemMineCar02.mdx","0","0","0","0","0","0","0","0","0","0","-1.023755","-0.766923","-0.289007","1.026245","1.065536","2.173484","0"
"293","World\Generic\Troll\Passive Doodads\TrollSkullpile\TrollSkullPile.mdx","0","0","0","0","0","0","0","0","0","0","-0.779186","-0.789745","-0.088216","0.728563","0.794074","1.031058","0"
"294","World\Generic\PassiveDoodads\Gallows\Gallows01.mdx","0","0","0","0","0","0","0","0","0","0","-3.644165","-6.287548","-0.338058","4.052681","9.445357","6.537942","0"
"295","World\Goober\G_LeverMetal.mdx","0","4816","0","4816","0","0","4816","0","0","0","-0.251312","-0.142459","-0.001187","0.584569","0.158496","1.171748","0"
"296","World\Generic\Tauren\Passive Doodads\TaurenWaterPump\WaterPump.mdx","0","0","3252","0","0","0","0","0","0","0","-6.650767","-5.210239","-0.688911","5.20241","6.475721","17.28134","0"
"297","World\Azeroth\Elwynn\PassiveDoodads\Jars\Jar01.mdx","0","0","0","0","0","0","0","0","0","0","-0.220198","-0.253933","0","0.219629","0.253935","0.708081","0"
"298","World\Generic\PassiveDoodads\ParticleEmitters\AuraBlueTall.mdx","0","0","0","0","0","0","3378","0","0","0","-0.969044","-0.976453","-0.001055","0.992909","0.985502","6.787457","0"
"299","World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnRock1\ElwynnRock1.mdx","0","0","0","0","0","0","0","0","0","0","-0.209728","-0.209026","0","0.211348","0.214239","0.147769","0"
"300","World\Azeroth\Duskwood\PassiveDoodads\Detail\DuskwoodCatails01\DuskwoodCatails01.mdx","0","0","0","0","0","0","0","0","0","0","-0.36529","-0.501956","-0.016207","0.614428","0.534309","1.491654","0"
"301","World\Azeroth\Duskwood\PassiveDoodads\Detail\DuskwoodThornBush01\DuskwoodThornBush01.mdx","0","0","0","0","0","0","0","0","0","0","-0.676458","-0.758658","-0.021736","0.759844","0.780231","0.952617","0"
"302","World\Generic\PassiveDoodads\PlainRune\PlainRune.mdx","0","0","0","0","0","0","0","0","0","0","-5.102673","-5.985953","-3.012691","5.060145","5.993897","13.01017","0"
"303","World\Generic\Tauren\Passive Doodads\SignPosts\TaurenSignPostPointer02.mdx","0","0","0","0","0","0","0","0","0","0","-0.118663","1.001587","5.486001","0.13377","4.055556","6.525565","0"
"304","World\SkillActivated\TradeskillEnablers\Engineering_Autolathe_01.mdx","0","0","0","0","0","0","0","0","0","0","-2.847233","-1.273354","-0.070898","1.757967","1.46058","5.222499","0"
"305","World\SkillActivated\TradeskillEnablers\Tradeskill_Forge_03.mdx","0","0","0","0","0","0","0","0","0","0","-2.676028","-1.684117","0","2.162074","5.829827","6.007133","0"
"307","World\Generic\Orc\Passive Doodads\FirePits\LargeFirePit01.mdx","0","0","3244","0","0","0","0","0","0","0","-1.486677","-1.666601","-0.146807","1.493351","1.788826","2.494783","0"
"308","World\Generic\Tauren\Passive Doodads\SignPosts\TaurenSignPostPointer01.mdx","0","0","0","0","0","0","0","0","0","0","-1.119437","-0.003763","-0.370077","1.054112","0.189793","0.400751","0"
"309","World\Generic\Orc\Passive Doodads\SignPosts\orcsignpostpointer03.mdx","0","0","0","0","0","0","0","0","0","0","-0.118933","-0.379584","-0.451705","1.806807","0.379584","0.451705","0"
"310","World\SkillActivated\TradeskillNodes\copper_Miningnode_01.mdx","0","0","0","0","0","0","0","0","0","0","-2.245681","-2.504081","-3.833308","1.292182","2.058547","2.726723","0"
"311","World\SkillActivated\TradeskillNodes\gold_Miningnode_01.mdx","0","0","0","0","0","0","0","0","0","0","-2.245681","-2.504081","-2.95032","1.292183","2.058547","3.60971","0"
"312","World\SkillActivated\TradeskillNodes\Iron_Miningnode_01.mdx","0","0","0","0","0","0","0","0","0","0","-2.633224","-2.531554","-2.369443","1.652903","2.501107","3.169285","0"
"313","World\SkillActivated\TradeskillNodes\mithril_Miningnode_01.mdx","0","0","0","0","0","0","0","0","0","0","-2.400965","-2.504081","-2.95032","1.421701","2.058547","3.701021","0"
"314","World\SkillActivated\TradeskillNodes\TrueSilver_Miningnode_01.mdx","0","0","0","0","0","0","0","0","0","0","-2.245681","-2.504081","-2.95032","1.336878","2.058547","3.60971","0"
"315","World\SkillActivated\TradeskillNodes\tin_Miningnode_01.mdx","0","0","0","0","0","0","0","0","0","0","-2.245681","-2.504081","-2.95032","1.292183","2.058547","3.60971","0"
"316","World\KhazModan\Badlands\PassiveDoodads\Rune\PentagramDirtBadlands.mdx","0","0","0","0","0","0","0","0","0","0","1","1","1","-1","-1","-1","0"
"317","World\Generic\Dwarf\Passive Doodads\Tools\Toolbox01.mdx","0","0","0","0","0","0","0","0","0","0","-0.526222","-0.368403","-0.142295","0.511746","0.367433","0.600518","0"
"318","World\Generic\Dwarf\Passive Doodads\Tools\Lunchbox01.mdx","0","0","0","0","0","0","0","0","0","0","-0.414254","-0.286782","-0.046046","0.432075","0.269635","0.771953","0"
"319","World\Generic\Human\Passive Doodads\BeerKegs\BeerKeg02.mdx","0","0","0","0","0","0","0","0","0","0","-0.667048","-0.619626","0.010506","0.686857","0.647853","1.277985","0"
"320","World\SkillActivated\TradeskillNodes\Bush_Crownroyal01.mdx","0","0","0","0","0","0","0","0","0","0","-1.949588","-2.371274","-0.686912","2.349546","2.5698","2.743718","0"
"321","World\Generic\Orc\Passive Doodads\RaptorEggs\WailingCavernsRaptorEggs01.mdx","0","0","0","0","0","0","0","0","0","0","-0.617071","-0.66672","-0.038402","0.373842","0.455037","0.422349","0"
"322","World\Generic\QuilBoar\Passive Doodads\LeanTos\RazorFen Leanto03.mdx","0","0","0","0","0","0","0","0","0","0","-2.050477","-2.630517","-0.159113","2.423602","3.003768","4.70607","0"
"323","World\Generic\Tauren\Passive Doodads\Sacks\TaurenSack02.mdx","0","0","0","0","0","0","0","0","0","0","-0.438871","-0.405771","-0.019773","0.438871","0.603428","1.202903","0"
"324","World\Azeroth\BurningSteppes\PassiveDoodads\Bonfire\OrcBonFireOff.mdx","0","0","0","0","0","0","0","0","0","0","-2.130687","-2.142804","-0.298551","1.63016","1.834896","5.421711","0"
"325","World\Goober\G_Torch01.mdx","0","0","4694","0","0","0","0","0","0","0","-0.08926","-0.086775","-0.046917","0.09838","0.091682","2.162575","0"
"327","World\Goober\G_JewelRed.mdx","0","0","0","0","4815","0","4815","0","0","0","-1.456332","-1.77549","-0.616711","1.450876","1.776507","3.531638","0"
"328","World\Azeroth\BurningSteppes\PassiveDoodads\WarlockShrine\WarlockShrine.mdx","0","0","0","0","0","0","0","0","0","0","-1.647918","-1.435285","-0.03852","1.389136","1.610215","2.031554","0"
"329","World\Kalimdor\Felwood\PassiveDoodads\FelwoodMushrooms\FelwoodMushroomAnim.mdx","0","0","0","0","0","0","0","0","0","0","-1.127944","-1.916306","-0.115361","1.369209","1.66482","2.328092","0"
"330","World\Goober\G_FlyingMachine.mdx","0","0","0","0","4789","0","0","0","0","0","-2.716491","-2.947799","-0.098564","2.153722","3.028668","3.735702","0"
"331","WORLD\GENERIC\ORC\PASSIVE DOODADS\TABLECOOKER\ORCTABLECOOKER01FIRE.MDX","0","0","3347","0","0","0","0","0","0","0","-1.489593","-1.489353","0.00186","1.490978","1.491219","1.2903","0"
"332","World\Goober\G_Watermelon.mdx","0","0","0","0","0","0","0","0","0","0","-0.674432","-0.894271","-0.210769","1.455157","0.714185","1.159428","0"
"333","World\Goober\G_MineCar.mdx","0","0","0","0","0","0","0","0","0","0","-1.023755","-0.758072","-0.289007","1.026245","0.754108","1.288435","0"
"334","World\Goober\G_Barrel.mdx","0","4777","0","0","0","0","0","0","0","0","-0.428987","-0.495326","0.000312","0.428957","0.495343","0.993231","0"
"335","World\Goober\G_Crate01.mdx","0","4783","0","0","4784","0","0","0","0","0","-0.62543","-0.661702","0.000941","0.61754","0.66686","1.026794","0"
"336","World\Goober\G_Crate02.mdx","0","4783","0","0","0","0","0","0","0","0","-0.498044","-0.66015","0.001318","0.527809","0.668411","0.608249","0"
"338","World\Goober\G_BookTrapArm.mdx","0","0","0","0","0","0","4756","0","0","0","-0.301394","-0.176307","-0.001446","0.341079","0.195647","0.195695","0"
"339","World\Goober\G_ButtonBigRed.mdx","0","4779","0","0","0","0","4779","0","0","0","-0.002962","-0.339314","-0.336107","0.384882","0.338827","0.342035","0"
"340","World\Goober\G_DwarvenMemorial.mdx","0","4786","0","0","0","0","0","0","0","0","-0.710447","-0.710531","7.8E-05","0.709905","0.713759","0.228273","0"
"341","World\Kalimdor\Barrens\PassiveDoodads\Mounds\BarrensTermiteMound01.mdx","0","0","0","0","0","0","0","0","0","0","-2.394854","0.791659","-0.17611","5.675132","7.432792","4.841739","0"
"342","World\Goober\G_RuneBlue01.mdx","10838","10839","0","0","10839","0","0","0","0","0","-1E-06","-0.833333","-0.833333","0.744321","0.833333","0.833333","0"
"343","World\Goober\G_RuneGroundBlue01.mdx","3432","0","0","0","10936","0","0","0","0","0","-1.579634","-1.680615","0.0032","1.775922","1.67494","0.012115","0"
"344","World\Goober\G_Fissure.mdx","0","0","0","0","0","0","4787","4788","0","0","-2.590837","-2.620666","0.009101","2.630765","2.600935","1.695304","0"
"345","World\Goober\G_AlchemySet01.mdx","3242","0","3243","0","0","0","0","0","0","0","-0.410538","-0.666171","0","0.356229","0.680303","1.266231","0"
"346","World\Kalimdor\Barrens\PassiveDoodads\Mounds\BarrensTermiteMound04.mdx","0","0","0","0","0","0","0","0","0","0","-2.055559","-3.132314","-2.838213","2.619847","2.433749","5.530291","0"
