ID,Flags,AttachmentID,AttachmentOffsetX,AttachmentOffsetY,AttachmentOffsetZ,EnterPreDelay,EnterSpeed,EnterGravity,EnterMinDuration,EnterMaxDuration,EnterMinArcHeight,EnterMaxArcHeight,EnterAnimStart,EnterAnimLoop,RideAnimStart,RideAnimLoop,RideUpperAnimStart,RideUpperAnimLoop,ExitPreDelay,ExitSpeed,ExitGravity,ExitMinDuration,ExitMaxDuration,ExitMinArcHeight,ExitMaxArcHeight,ExitAnimStart,ExitAnimLoop,ExitAnimEnd,PassengerYaw,PassengerPitch,PassengerRoll,PassengerAttachmentID,VehicleEnterAnim,VehicleExitAnim,VehicleRideAnimLoop,VehicleEnterAnimBone,VehicleExitAnimBone,VehicleRideAnimBone,VehicleEnterAnimDelay,VehicleExitAnimDelay,VehicleAbilityDisplay,EnterUISoundID,ExitUISoundID,UiSkin,FlagsB,CameraEnteringDelay,CameraEnteringDuration,CameraExitingDelay,CameraExitingDuration,CameraOffsetX,CameraOffsetY,CameraOffsetZ,CameraPosChaseRate,CameraFacingChaseRate,CameraEnteringZoom,CameraSeatZoomMin,CameraSeatZoomMax
2603,34635791,1,0.7,0,-0.2,0,7,19.29,0,0,1,4,37,38,102,102,-1,102,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
2623,1645251086,9,-0.5,0.85,0.6,0,7,19.29,0,0,1,4,37,38,-1,102,-1,-1,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,1765836813,5,1,-0.3,0,0,7,0,0.5,0.5,0,0,131,131,-1,102,132,132,0,7,19.29,0,0,1,4,37,38,39,1.570796,0,-1.570796,-1,455,-1,0,26,-1,26,0.75,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,33587215,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,1081359,14,0,0,0,0,27,29.29,0,0,1,4,37,38,-1,102,-1,-1,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,34635791,13,0,0,0,0,7,19.29,0,0,1,4,37,38,102,102,-1,102,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2628,34635791,13,0,0,0,0,27,29.29,0,0,1,4,37,38,102,102,-1,102,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2629,1081359,14,0,0,0,0,27,29.29,0,0,1,4,37,38,-1,102,-1,-1,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,407707670,13,0.2,0,0,0,30,19.29,0,0,1,1,37,38,-1,193,-1,81,0,15,200,0,0,1,4,37,38,39,0.523599,0.523599,0.523599,34,213,107,-1,-1,-1,-1,0.85,0.67,1,0,0,0,524289,0,0,0,0,0,0,0,0,0,0,0,0
2643,1107331083,21,0,0,0,0,7,19.29,0,1,0,4,37,38,-1,91,128,123,0,7,19.29,0,1,0,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,407830546,5,0,0,-0.25,0,45,19.29,0,0,1,4,37,38,-1,132,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,118,53,51,4,4,4,1.5,1.15,1,0,0,0,393664,0,0,0,0,0,0,0,3,0,0,0,0
2663,34635791,13,-3.5,0,1.4,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,1.570796,0,-0.610865,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,34635785,13,-3.5,0,1.4,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,1.570796,0,-0.610865,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,1645283351,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,91,91,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,135,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2703,-1040152565,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,120,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,-1040161785,3,-2.5,1.8,0.3,0,7,19.29,0,2,1,4,37,38,120,120,120,120,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,-2113903577,4,-2.5,-2.3,0.3,0,30,19.29,0,3,1,4,37,38,25,25,25,25,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,33587211,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,216,128,123,0,7,19.29,0,0,1,4,218,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,33587211,14,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,217,128,123,0,12,19.29,0,0,1,4,218,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,33587211,15,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,217,128,123,0,12,19.29,0,0,1,4,218,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,33587211,16,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,216,128,123,0,7,19.29,0,0,1,4,218,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,33587211,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,220,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,33587215,14,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,-570392565,14,0,0,0,0,10,19.29,0.6,1,1.5,4,37,38,-1,91,128,123,0,10,19.29,0.6,2,1.5,2,37,38,39,0,0,0,-1,226,107,158,1,1,1,0,0,1,0,0,0,1073741872,0,0,0,0,0,0,0,0,0,0,0,0
2765,-570392565,13,0,0,0,0,10,19.29,0.6,1,1.5,4,37,38,-1,91,128,123,0,10,19.29,0.6,2,1.5,2,37,38,39,0,0,0,-1,226,107,158,1,1,1,0,0,1,0,0,0,1073741872,0,0,0,0,0,0,0,0,0,0,0,0
2767,-570392565,14,0,0,0,0,10,19.29,0.6,1,1.5,4,37,38,-1,91,128,123,0,10,19.29,0.6,2,1.5,2,37,38,39,0,0,0,-1,226,107,158,1,1,1,0,0,1,0,0,0,1073741872,0,0,0,0,0,0,0,0,0,0,0,0
2768,-570392565,13,0,0,0,0,10,19.29,0.6,1,1.5,4,37,38,-1,91,128,123,0,10,19.29,0.6,2,1.5,2,37,38,39,0,0,0,-1,226,107,158,1,1,1,0,0,1,0,0,0,1073741872,0,0,0,0,0,0,0,0,0,0,0,0
2769,-1040152565,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,120,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,-570392565,13,0,0,0,0,10,19.29,0.5,1,1,4,37,38,-1,91,128,123,0,10,19.29,0.5,2,1,4,37,38,39,0,0,0,-1,226,107,158,1,1,1,0,0,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
2772,-570392565,14,0,0,0,0,10,19.29,0.5,1,1,4,37,38,-1,91,128,123,0,10,19.29,0.5,2,1,4,37,38,39,0,0,0,-1,226,107,158,1,1,1,0,0,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
2773,1107331083,21,0,0,0,0,7,19.29,0,0,1,4,37,38,91,91,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783,1074823179,13,0,0,0,0,20,19.29,0,1,0,4,37,38,-1,120,128,123,0,7,19.29,0,1,0,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,-632389621,14,0,0,0,0,10,19.29,0.75,1.5,1,3,37,38,-1,500,128,123,0,10,19.29,0.5,1,1,4,37,38,39,0,0,0,-1,226,107,158,1,1,1,0,0,1,0,0,0,1073741872,0,0,0,0,0,0,0,0,0,0,0,0
2823,32782,2,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2824,1107331083,-1,0.25,0,0.2,0,7,19.29,0,0,1,4,37,38,-1,104,-1,-1,0,7,19.29,0,0,2,3,37,38,39,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,32783,2,4,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,3.141593,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,33587215,2,1.2,0,1.4,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,33587215,2,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,33587215,2,0.3,-1,1.4,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,1.256637,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,33587215,2,-0.75,-0.6,1.4,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,33587215,2,-0.75,0.7,1.4,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0.785398,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,33587215,2,0.3,1,1.4,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,33587215,2,1,-3.5,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,4.39823,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,33587215,2,1,3.5,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,1.884956,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2834,33587215,2,-2.5,-2.5,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,5.654867,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835,33587215,2,-2.5,2.5,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0.628319,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,33587215,2,1.25,0.75,1.4,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,33587215,2,1.25,-0.75,1.4,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,1.256637,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2838,33587215,2,-1.25,0,1.4,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,33587215,2,-0.35,1.25,1.4,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0.785398,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,33587209,2,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,32783,2,2,1,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,33587215,2,2,-1,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,33587215,2,-1.4,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,33587215,2,-0.05,-1.8,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,33587215,2,-0.1,1.8,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863,1729137163,13,0.2,0,0,0,7,19.29,0.5,1.5,1,4,37,38,-1,91,128,123,0,7,19.29,0,1,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,13836,13834,1,16,0,0,0,0,0,0,0,0,0,0,0,0
2864,1192264203,14,0,0,0,0,7,19.29,0.5,1.5,1,4,37,38,-1,91,128,123,0,7,19.29,0,1,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,524304,0,0,0,0,0,0,0,0,0,0,0,0
2865,1192264203,15,0,0,0,0,7,19.29,0.5,1.5,1,4,37,38,-1,91,128,123,0,7,19.29,0,1,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
2866,50357256,20,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2621461,0,0,0,0,0,0,0,0,0,0,0,0
2867,33587215,2,2.4,1.14,1.53,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,33587215,2,2.4,-1,1.53,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,1.256637,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,33587215,2,-1.15,0,1.53,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,33587215,2,0.2,-1.8,1.53,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0.785398,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,33587215,2,0.2,1.85,1.53,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,33587209,2,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903,0,-1,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,65542,0,0,0,0,0,0,0,0,0,0,0,0
2904,-2113880053,21,-0.35,0,-0.1,0,7,19.29,0.7,1.2,1,4,37,38,-1,91,128,123,0,7,19.29,0.7,1.2,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,0,-1,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,65542,0,0,0,0,0,0,0,0,0,0,0,0
2943,1644202511,2,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
2963,33595407,13,0,0,0,0,7,19.29,0,0,1,4,226,227,-1,102,128,123,0,7,19.29,0,0,1,4,228,228,228,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0
3004,-564232181,14,0,0,0,0,10,19.29,0.5,2,1,4,37,38,-1,500,128,123,0,10,19.29,0.5,2,1,4,37,38,39,0,0,0,-1,226,107,158,1,1,1,0,0,1,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0
3005,-435124213,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,484,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,13836,13834,1,24,0,0,0,0,0,0,0,0,0,0,0,0
3006,1729137163,13,0.2,0,0,0,7,19.29,0.5,1.5,1,4,37,38,-1,91,128,123,0,7,19.29,0,1,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,13836,13834,1,8,0,0,0,0,0,0,0,0,0,0,0,0
3009,-2028968952,20,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,4718597,0,0,0,0,0,0,0,0,0,0,0,0
3010,1729104399,-1,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,13836,13834,1,524297,0,0,0,0,0,0,0,0,0,0,0,0
3011,1729136651,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,128,123,0,7,19.29,0,1,1.5,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
3012,1191232523,15,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,103,128,123,0,7,19.29,0,1,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3013,-955202549,16,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,-1,128,123,0,7,19.29,0,1,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2097152,0,0,0,0,0,0,0,0,0,0,0,0
3023,1729137163,13,0.2,0,0,0,7,19.29,0.5,1.5,1,4,37,38,-1,91,128,123,0,7,19.29,0,1,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,13836,13834,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,1192264203,14,0,0,0,0,7,19.29,0.5,1.5,1,4,37,38,-1,91,128,123,0,7,19.29,0,1,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3025,1192264203,15,0,0,0,0,7,19.29,0.5,1.5,1,4,37,38,-1,91,128,123,0,7,19.29,0,1,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,117466120,20,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3043,34635778,20,0.6,3,-0.4,0,7,19.29,0,0,1,4,37,38,-1,25,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,6291712,0,0,0,0,0,0,0,1,0,0,0,0
3044,-1040096213,2,-1.2,0,0,0,30,30,0,1,0,4,37,38,-1,25,128,123,0,7,19.29,0,1,0,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,1,524336,0,0,0,0,0,0,0,0,0,0,0,0
3063,306774027,4,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,97,128,123,0,7,19.29,0,0,1,4,37,38,39,1.570796,0,0,-1,111,107,-1,26,1,-1,0,2,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
3064,138453000,4,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,112,-1,-1,-1,-1,-1,0.5,0,1,0,0,0,256,0,0,0,0,0,0,0,5,0,0,0,0
3065,34635778,20,0.6,-3,-0.4,0,7,19.29,0,0,1,4,37,38,-1,25,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,6291712,0,0,0,0,0,0,0,1,0,0,0,0
3066,1645251087,9,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,26,91,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,26,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3067,34766863,21,0,0,0,0,7,19.29,0,0,1,4,37,38,91,91,477,476,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,33587215,3,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3069,33587215,4,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3070,118514696,20,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,4194308,0,0,0,0,0,0,0,0,0,0,0,0
3071,34635778,20,4,1.6,0,0,7,19.29,0,0,1,4,37,38,-1,25,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,6291712,0,0,0,0,0,0,0,1,0,0,0,0
3072,34635778,20,4,-1.6,0,0,7,19.29,0,0,1,4,37,38,-1,25,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,6291712,0,0,0,0,0,0,0,1,0,0,0,0
3075,-436122575,2,0,0,0,0,30,30,0,1,0,4,37,38,-1,25,128,123,0,7,19.29,0,1,0,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,2097201,0,0,0,0,0,0,0,0,0,0,0,0
3076,-436123599,2,1,0,0.3,0,30,30,0,1,0,4,37,38,-1,25,128,123,0,7,19.29,0,1,0,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,2097201,0,0,0,0,0,0,0,0,0,0,0,0
3077,-418346997,2,0,0,0,0,7,19.29,0,1,0,4,37,38,-1,-1,128,123,0,7,19.29,0,1,2,4,37,38,39,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,13836,13834,1,524345,0,0,0,0,0,0,0,0,0,0,0,0
3086,33587215,14,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
