"ID","RaceID","SexID","BaseSection","TextureName_1","TextureName_2","TextureName_3","Flags","VariationIndex","ColorIndex"
"12930","1","0","1","Character\Human\Male\HumanMaleFaceLower16_06.blp","Character\Human\Male\HumanMaleFaceUpper16_06.blp","","5","16","6"
"12931","1","0","1","Character\Human\Male\HumanMaleFaceLower16_07.blp","Character\Human\Male\HumanMaleFaceUpper16_07.blp","","5","16","7"
"12932","1","0","1","Character\Human\Male\HumanMaleFaceLower16_08.blp","Character\Human\Male\HumanMaleFaceUpper16_08.blp","","5","16","8"
"12933","1","0","1","Character\Human\Male\HumanMaleFaceLower16_09.blp","Character\Human\Male\HumanMaleFaceUpper16_09.blp","","5","16","9"
"12934","1","0","1","Character\Human\Male\HumanMaleFaceLower17_00.blp","Character\Human\Male\HumanMaleFaceUpper17_00.blp","","5","17","0"
"12935","1","0","1","Character\Human\Male\HumanMaleFaceLower17_01.blp","Character\Human\Male\HumanMaleFaceUpper17_01.blp","","5","17","1"
"12936","1","0","1","Character\Human\Male\HumanMaleFaceLower17_02.blp","Character\Human\Male\HumanMaleFaceUpper17_02.blp","","5","17","2"
"12937","1","0","1","Character\Human\Male\HumanMaleFaceLower17_03.blp","Character\Human\Male\HumanMaleFaceUpper17_03.blp","","5","17","3"
"12938","1","0","1","Character\Human\Male\HumanMaleFaceLower17_04.blp","Character\Human\Male\HumanMaleFaceUpper17_04.blp","","5","17","4"
"12939","1","0","1","Character\Human\Male\HumanMaleFaceLower17_05.blp","Character\Human\Male\HumanMaleFaceUpper17_05.blp","","5","17","5"
"12940","1","0","1","Character\Human\Male\HumanMaleFaceLower17_06.blp","Character\Human\Male\HumanMaleFaceUpper17_06.blp","","5","17","6"
"12941","1","0","1","Character\Human\Male\HumanMaleFaceLower17_07.blp","Character\Human\Male\HumanMaleFaceUpper17_07.blp","","5","17","7"
"12942","1","0","1","Character\Human\Male\HumanMaleFaceLower17_08.blp","Character\Human\Male\HumanMaleFaceUpper17_08.blp","","5","17","8"
"12943","1","0","1","Character\Human\Male\HumanMaleFaceLower17_09.blp","Character\Human\Male\HumanMaleFaceUpper17_09.blp","","5","17","9"
"12944","1","0","1","Character\Human\Male\HumanMaleFaceLower18_00.blp","Character\Human\Male\HumanMaleFaceUpper18_00.blp","","5","18","0"
"12945","1","0","1","Character\Human\Male\HumanMaleFaceLower18_01.blp","Character\Human\Male\HumanMaleFaceUpper18_01.blp","","5","18","1"
"12946","1","0","1","Character\Human\Male\HumanMaleFaceLower18_02.blp","Character\Human\Male\HumanMaleFaceUpper18_02.blp","","5","18","2"
"12947","1","0","1","Character\Human\Male\HumanMaleFaceLower18_03.blp","Character\Human\Male\HumanMaleFaceUpper18_03.blp","","5","18","3"
"12948","1","0","1","Character\Human\Male\HumanMaleFaceLower18_04.blp","Character\Human\Male\HumanMaleFaceUpper18_04.blp","","5","18","4"
"12949","1","0","1","Character\Human\Male\HumanMaleFaceLower18_05.blp","Character\Human\Male\HumanMaleFaceUpper18_05.blp","","5","18","5"
"12950","1","0","1","Character\Human\Male\HumanMaleFaceLower18_06.blp","Character\Human\Male\HumanMaleFaceUpper18_06.blp","","5","18","6"
"12951","1","0","1","Character\Human\Male\HumanMaleFaceLower18_07.blp","Character\Human\Male\HumanMaleFaceUpper18_07.blp","","5","18","7"
"12952","1","0","1","Character\Human\Male\HumanMaleFaceLower18_08.blp","Character\Human\Male\HumanMaleFaceUpper18_08.blp","","5","18","8"
"12953","1","0","1","Character\Human\Male\HumanMaleFaceLower18_09.blp","Character\Human\Male\HumanMaleFaceUpper18_09.blp","","5","18","9"
"12954","1","0","1","Character\Human\Male\HumanMaleFaceLower19_00.blp","Character\Human\Male\HumanMaleFaceUpper19_00.blp","","5","19","0"
"12955","1","0","1","Character\Human\Male\HumanMaleFaceLower19_01.blp","Character\Human\Male\HumanMaleFaceUpper19_01.blp","","5","19","1"
"12956","1","0","1","Character\Human\Male\HumanMaleFaceLower19_02.blp","Character\Human\Male\HumanMaleFaceUpper19_02.blp","","5","19","2"
"12957","1","0","1","Character\Human\Male\HumanMaleFaceLower19_03.blp","Character\Human\Male\HumanMaleFaceUpper19_03.blp","","5","19","3"
"12958","1","0","1","Character\Human\Male\HumanMaleFaceLower19_04.blp","Character\Human\Male\HumanMaleFaceUpper19_04.blp","","5","19","4"
"12959","1","0","1","Character\Human\Male\HumanMaleFaceLower19_05.blp","Character\Human\Male\HumanMaleFaceUpper19_05.blp","","5","19","5"
"12960","1","0","1","Character\Human\Male\HumanMaleFaceLower19_06.blp","Character\Human\Male\HumanMaleFaceUpper19_06.blp","","5","19","6"
"12961","1","0","1","Character\Human\Male\HumanMaleFaceLower19_07.blp","Character\Human\Male\HumanMaleFaceUpper19_07.blp","","5","19","7"
"12962","1","0","1","Character\Human\Male\HumanMaleFaceLower19_08.blp","Character\Human\Male\HumanMaleFaceUpper19_08.blp","","5","19","8"
"12963","1","0","1","Character\Human\Male\HumanMaleFaceLower19_09.blp","Character\Human\Male\HumanMaleFaceUpper19_09.blp","","5","19","9"
"12964","1","0","1","Character\Human\Male\HumanMaleFaceLower20_00.blp","Character\Human\Male\HumanMaleFaceUpper20_00.blp","","5","20","0"
"12965","1","0","1","Character\Human\Male\HumanMaleFaceLower20_01.blp","Character\Human\Male\HumanMaleFaceUpper20_01.blp","","5","20","1"
"12966","1","0","1","Character\Human\Male\HumanMaleFaceLower20_02.blp","Character\Human\Male\HumanMaleFaceUpper20_02.blp","","5","20","2"
"12967","1","0","1","Character\Human\Male\HumanMaleFaceLower20_03.blp","Character\Human\Male\HumanMaleFaceUpper20_03.blp","","5","20","3"
"12968","1","0","1","Character\Human\Male\HumanMaleFaceLower20_04.blp","Character\Human\Male\HumanMaleFaceUpper20_04.blp","","5","20","4"
"12969","1","0","1","Character\Human\Male\HumanMaleFaceLower20_05.blp","Character\Human\Male\HumanMaleFaceUpper20_05.blp","","5","20","5"
"12970","1","0","1","Character\Human\Male\HumanMaleFaceLower20_06.blp","Character\Human\Male\HumanMaleFaceUpper20_06.blp","","5","20","6"
"12971","1","0","1","Character\Human\Male\HumanMaleFaceLower20_07.blp","Character\Human\Male\HumanMaleFaceUpper20_07.blp","","5","20","7"
"12972","1","0","1","Character\Human\Male\HumanMaleFaceLower20_08.blp","Character\Human\Male\HumanMaleFaceUpper20_08.blp","","5","20","8"
"12973","1","0","1","Character\Human\Male\HumanMaleFaceLower20_09.blp","Character\Human\Male\HumanMaleFaceUpper20_09.blp","","5","20","9"
"12974","1","0","1","Character\Human\Male\HumanMaleFaceLower21_00.blp","Character\Human\Male\HumanMaleFaceUpper21_00.blp","","5","21","0"
"12975","1","0","1","Character\Human\Male\HumanMaleFaceLower21_01.blp","Character\Human\Male\HumanMaleFaceUpper21_01.blp","","5","21","1"
"12976","1","0","1","Character\Human\Male\HumanMaleFaceLower21_02.blp","Character\Human\Male\HumanMaleFaceUpper21_02.blp","","5","21","2"
"12977","1","0","1","Character\Human\Male\HumanMaleFaceLower21_03.blp","Character\Human\Male\HumanMaleFaceUpper21_03.blp","","5","21","3"
"12978","1","0","1","Character\Human\Male\HumanMaleFaceLower21_04.blp","Character\Human\Male\HumanMaleFaceUpper21_04.blp","","5","21","4"
"12979","1","0","1","Character\Human\Male\HumanMaleFaceLower21_05.blp","Character\Human\Male\HumanMaleFaceUpper21_05.blp","","5","21","5"
"12980","1","0","1","Character\Human\Male\HumanMaleFaceLower21_06.blp","Character\Human\Male\HumanMaleFaceUpper21_06.blp","","5","21","6"
"12981","1","0","1","Character\Human\Male\HumanMaleFaceLower21_07.blp","Character\Human\Male\HumanMaleFaceUpper21_07.blp","","5","21","7"
"12982","1","0","1","Character\Human\Male\HumanMaleFaceLower21_08.blp","Character\Human\Male\HumanMaleFaceUpper21_08.blp","","5","21","8"
"12983","1","0","1","Character\Human\Male\HumanMaleFaceLower21_09.blp","Character\Human\Male\HumanMaleFaceUpper21_09.blp","","5","21","9"
"12984","1","0","1","Character\Human\Male\HumanMaleFaceLower22_00.blp","Character\Human\Male\HumanMaleFaceUpper22_00.blp","","5","22","0"
"12985","1","0","1","Character\Human\Male\HumanMaleFaceLower22_01.blp","Character\Human\Male\HumanMaleFaceUpper22_01.blp","","5","22","1"
"12986","1","0","1","Character\Human\Male\HumanMaleFaceLower22_02.blp","Character\Human\Male\HumanMaleFaceUpper22_02.blp","","5","22","2"
"12987","1","0","1","Character\Human\Male\HumanMaleFaceLower22_03.blp","Character\Human\Male\HumanMaleFaceUpper22_03.blp","","5","22","3"
"12988","1","0","1","Character\Human\Male\HumanMaleFaceLower22_04.blp","Character\Human\Male\HumanMaleFaceUpper22_04.blp","","5","22","4"
"12989","1","0","1","Character\Human\Male\HumanMaleFaceLower22_05.blp","Character\Human\Male\HumanMaleFaceUpper22_05.blp","","5","22","5"
"12990","1","0","1","Character\Human\Male\HumanMaleFaceLower22_06.blp","Character\Human\Male\HumanMaleFaceUpper22_06.blp","","5","22","6"
"12991","1","0","1","Character\Human\Male\HumanMaleFaceLower22_07.blp","Character\Human\Male\HumanMaleFaceUpper22_07.blp","","5","22","7"
"12992","1","0","1","Character\Human\Male\HumanMaleFaceLower22_08.blp","Character\Human\Male\HumanMaleFaceUpper22_08.blp","","5","22","8"
"12993","1","0","1","Character\Human\Male\HumanMaleFaceLower22_09.blp","Character\Human\Male\HumanMaleFaceUpper22_09.blp","","5","22","9"
"12994","1","0","1","Character\Human\Male\HumanMaleFaceLower23_00.blp","Character\Human\Male\HumanMaleFaceUpper23_00.blp","","5","23","0"
"12995","1","0","1","Character\Human\Male\HumanMaleFaceLower23_01.blp","Character\Human\Male\HumanMaleFaceUpper23_01.blp","","5","23","1"
"12996","1","0","1","Character\Human\Male\HumanMaleFaceLower23_02.blp","Character\Human\Male\HumanMaleFaceUpper23_02.blp","","5","23","2"
"12997","1","0","1","Character\Human\Male\HumanMaleFaceLower23_03.blp","Character\Human\Male\HumanMaleFaceUpper23_03.blp","","5","23","3"
"12998","1","0","1","Character\Human\Male\HumanMaleFaceLower23_04.blp","Character\Human\Male\HumanMaleFaceUpper23_04.blp","","5","23","4"
"12999","1","0","1","Character\Human\Male\HumanMaleFaceLower23_05.blp","Character\Human\Male\HumanMaleFaceUpper23_05.blp","","5","23","5"
"13000","1","0","1","Character\Human\Male\HumanMaleFaceLower23_06.blp","Character\Human\Male\HumanMaleFaceUpper23_06.blp","","5","23","6"
"13001","1","0","1","Character\Human\Male\HumanMaleFaceLower23_07.blp","Character\Human\Male\HumanMaleFaceUpper23_07.blp","","5","23","7"
"13002","1","0","1","Character\Human\Male\HumanMaleFaceLower23_08.blp","Character\Human\Male\HumanMaleFaceUpper23_08.blp","","5","23","8"
"13003","1","0","1","Character\Human\Male\HumanMaleFaceLower23_09.blp","Character\Human\Male\HumanMaleFaceUpper23_09.blp","","5","23","9"
"131","1","0","2","Character\Human\FacialLowerHair00_00.blp","Character\Human\FacialUpperHair00_00.blp","","17","0","0"
"132","1","0","2","Character\Human\FacialLowerHair00_01.blp","Character\Human\FacialUpperHair00_01.blp","","17","0","1"
"133","1","0","2","Character\Human\FacialLowerHair00_02.blp","Character\Human\FacialUpperHair00_02.blp","","17","0","2"
"134","1","0","2","Character\Human\FacialLowerHair00_03.blp","Character\Human\FacialUpperHair00_03.blp","","17","0","3"
"135","1","0","2","Character\Human\FacialLowerHair00_04.blp","Character\Human\FacialUpperHair00_04.blp","","17","0","4"
"136","1","0","2","Character\Human\FacialLowerHair00_05.blp","Character\Human\FacialUpperHair00_05.blp","","17","0","5"
"137","1","0","2","Character\Human\FacialLowerHair00_06.blp","Character\Human\FacialUpperHair00_06.blp","","17","0","6"
"138","1","0","2","Character\Human\FacialLowerHair00_07.blp","Character\Human\FacialUpperHair00_07.blp","","17","0","7"
"139","1","0","2","Character\Human\FacialLowerHair00_08.blp","Character\Human\FacialUpperHair00_08.blp","","17","0","8"
"140","1","0","2","Character\Human\FacialLowerHair00_09.blp","Character\Human\FacialUpperHair00_09.blp","","17","0","9"
"10556","1","0","2","Character\Human\FacialLowerHair00_10.blp","Character\Human\FacialUpperHair00_10.blp","","5","0","10"
"10582","1","0","2","Character\Human\FacialLowerHair00_11.blp","Character\Human\FacialUpperHair00_11.blp","","5","0","11"
"10608","1","0","2","Character\Human\FacialLowerHair00_12.blp","Character\Human\FacialUpperHair00_12.blp","","5","0","12"
"141","1","0","2","Character\Human\FacialLowerHair01_00.blp","Character\Human\FacialUpperHair01_00.blp","","17","1","0"
"142","1","0","2","Character\Human\FacialLowerHair01_01.blp","Character\Human\FacialUpperHair01_01.blp","","17","1","1"
"143","1","0","2","Character\Human\FacialLowerHair01_02.blp","Character\Human\FacialUpperHair01_02.blp","","17","1","2"
"144","1","0","2","Character\Human\FacialLowerHair01_03.blp","Character\Human\FacialUpperHair01_03.blp","","17","1","3"
"145","1","0","2","Character\Human\FacialLowerHair01_04.blp","Character\Human\FacialUpperHair01_04.blp","","17","1","4"
"146","1","0","2","Character\Human\FacialLowerHair01_05.blp","Character\Human\FacialUpperHair01_05.blp","","17","1","5"
"147","1","0","2","Character\Human\FacialLowerHair01_06.blp","Character\Human\FacialUpperHair01_06.blp","","17","1","6"
"148","1","0","2","Character\Human\FacialLowerHair01_07.blp","Character\Human\FacialUpperHair01_07.blp","","17","1","7"
"149","1","0","2","Character\Human\FacialLowerHair01_08.blp","Character\Human\FacialUpperHair01_08.blp","","17","1","8"
"150","1","0","2","Character\Human\FacialLowerHair01_09.blp","Character\Human\FacialUpperHair01_09.blp","","17","1","9"
"10557","1","0","2","Character\Human\FacialLowerHair01_10.blp","Character\Human\FacialUpperHair01_10.blp","","5","1","10"
"10583","1","0","2","Character\Human\FacialLowerHair01_11.blp","Character\Human\FacialUpperHair01_11.blp","","5","1","11"
"10609","1","0","2","Character\Human\FacialLowerHair01_12.blp","Character\Human\FacialUpperHair01_12.blp","","5","1","12"
"151","1","0","2","Character\Human\FacialLowerHair02_00.blp","Character\Human\FacialUpperHair02_00.blp","","17","2","0"
"152","1","0","2","Character\Human\FacialLowerHair02_01.blp","Character\Human\FacialUpperHair02_01.blp","","17","2","1"
"153","1","0","2","Character\Human\FacialLowerHair02_02.blp","Character\Human\FacialUpperHair02_02.blp","","17","2","2"
"154","1","0","2","Character\Human\FacialLowerHair02_03.blp","Character\Human\FacialUpperHair02_03.blp","","17","2","3"
"155","1","0","2","Character\Human\FacialLowerHair02_04.blp","Character\Human\FacialUpperHair02_04.blp","","17","2","4"
"156","1","0","2","Character\Human\FacialLowerHair02_05.blp","Character\Human\FacialUpperHair02_05.blp","","17","2","5"
"157","1","0","2","Character\Human\FacialLowerHair02_06.blp","Character\Human\FacialUpperHair02_06.blp","","17","2","6"
"158","1","0","2","Character\Human\FacialLowerHair02_07.blp","Character\Human\FacialUpperHair02_07.blp","","17","2","7"
"159","1","0","2","Character\Human\FacialLowerHair02_08.blp","Character\Human\FacialUpperHair02_08.blp","","17","2","8"
"160","1","0","2","Character\Human\FacialLowerHair02_09.blp","Character\Human\FacialUpperHair02_09.blp","","17","2","9"
"10558","1","0","2","Character\Human\FacialLowerHair02_10.blp","Character\Human\FacialUpperHair02_10.blp","","5","2","10"
"10584","1","0","2","Character\Human\FacialLowerHair02_11.blp","Character\Human\FacialUpperHair02_11.blp","","5","2","11"
"10610","1","0","2","Character\Human\FacialLowerHair02_12.blp","Character\Human\FacialUpperHair02_12.blp","","5","2","12"
"161","1","0","2","Character\Human\FacialLowerHair03_00.blp","Character\Human\FacialUpperHair03_00.blp","","17","3","0"
"162","1","0","2","Character\Human\FacialLowerHair03_01.blp","Character\Human\FacialUpperHair03_01.blp","","17","3","1"
"163","1","0","2","Character\Human\FacialLowerHair03_02.blp","Character\Human\FacialUpperHair03_02.blp","","17","3","2"
"164","1","0","2","Character\Human\FacialLowerHair03_03.blp","Character\Human\FacialUpperHair03_03.blp","","17","3","3"
"165","1","0","2","Character\Human\FacialLowerHair03_04.blp","Character\Human\FacialUpperHair03_04.blp","","17","3","4"
"166","1","0","2","Character\Human\FacialLowerHair03_05.blp","Character\Human\FacialUpperHair03_05.blp","","17","3","5"
"167","1","0","2","Character\Human\FacialLowerHair03_06.blp","Character\Human\FacialUpperHair03_06.blp","","17","3","6"
"168","1","0","2","Character\Human\FacialLowerHair03_07.blp","Character\Human\FacialUpperHair03_07.blp","","17","3","7"
"169","1","0","2","Character\Human\FacialLowerHair03_08.blp","Character\Human\FacialUpperHair03_08.blp","","17","3","8"
"170","1","0","2","Character\Human\FacialLowerHair03_09.blp","Character\Human\FacialUpperHair03_09.blp","","17","3","9"
"10559","1","0","2","Character\Human\FacialLowerHair03_10.blp","Character\Human\FacialUpperHair03_10.blp","","5","3","10"
"10585","1","0","2","Character\Human\FacialLowerHair03_11.blp","Character\Human\FacialUpperHair03_11.blp","","5","3","11"
"10611","1","0","2","Character\Human\FacialLowerHair03_12.blp","Character\Human\FacialUpperHair03_12.blp","","5","3","12"
"171","1","0","2","Character\Human\FacialLowerHair04_00.blp","Character\Human\FacialUpperHair04_00.blp","","17","4","0"
"172","1","0","2","Character\Human\FacialLowerHair04_01.blp","Character\Human\FacialUpperHair04_01.blp","","17","4","1"
"173","1","0","2","Character\Human\FacialLowerHair04_02.blp","Character\Human\FacialUpperHair04_02.blp","","17","4","2"
"174","1","0","2","Character\Human\FacialLowerHair04_03.blp","Character\Human\FacialUpperHair04_03.blp","","17","4","3"
"175","1","0","2","Character\Human\FacialLowerHair04_04.blp","Character\Human\FacialUpperHair04_04.blp","","17","4","4"
"176","1","0","2","Character\Human\FacialLowerHair04_05.blp","Character\Human\FacialUpperHair04_05.blp","","17","4","5"
"177","1","0","2","Character\Human\FacialLowerHair04_06.blp","Character\Human\FacialUpperHair04_06.blp","","17","4","6"
"178","1","0","2","Character\Human\FacialLowerHair04_07.blp","Character\Human\FacialUpperHair04_07.blp","","17","4","7"
"179","1","0","2","Character\Human\FacialLowerHair04_08.blp","Character\Human\FacialUpperHair04_08.blp","","17","4","8"
"180","1","0","2","Character\Human\FacialLowerHair04_09.blp","Character\Human\FacialUpperHair04_09.blp","","17","4","9"
"10560","1","0","2","Character\Human\FacialLowerHair04_10.blp","Character\Human\FacialUpperHair04_10.blp","","5","4","10"
"10586","1","0","2","Character\Human\FacialLowerHair04_11.blp","Character\Human\FacialUpperHair04_11.blp","","5","4","11"
"10612","1","0","2","Character\Human\FacialLowerHair04_12.blp","Character\Human\FacialUpperHair04_12.blp","","5","4","12"
"181","1","0","2","Character\Human\FacialLowerHair05_00.blp","Character\Human\FacialUpperHair05_00.blp","","17","5","0"
"182","1","0","2","Character\Human\FacialLowerHair05_01.blp","Character\Human\FacialUpperHair05_01.blp","","17","5","1"
"183","1","0","2","Character\Human\FacialLowerHair05_02.blp","Character\Human\FacialUpperHair05_02.blp","","17","5","2"
"184","1","0","2","Character\Human\FacialLowerHair05_03.blp","Character\Human\FacialUpperHair05_03.blp","","17","5","3"
"185","1","0","2","Character\Human\FacialLowerHair05_04.blp","Character\Human\FacialUpperHair05_04.blp","","17","5","4"
"186","1","0","2","Character\Human\FacialLowerHair05_05.blp","Character\Human\FacialUpperHair05_05.blp","","17","5","5"
"187","1","0","2","Character\Human\FacialLowerHair05_06.blp","Character\Human\FacialUpperHair05_06.blp","","17","5","6"
"188","1","0","2","Character\Human\FacialLowerHair05_07.blp","Character\Human\FacialUpperHair05_07.blp","","17","5","7"
