"ID","HighlightSky","LightSkyboxID","CloudTypeID","Glow","WaterShallowAlpha","WaterDeepAlpha","OceanShallowAlpha","OceanDeepAlpha"
"545","0","9","0","0.3","0.5","1","0.75","1"
"546","1","9","0","0.25","0.45","1","0.75","0.5"
"547","0","9","0","0.3","0.5","1","0.75","1"
"548","0","9","0","0.3","0.5","1","0.75","1"
"549","0","9","0","0.3","0.5","1","0.75","1"
"550","0","9","0","0.5","0.5","1","0.75","1"
"551","0","9","0","0.3","0.5","1","0.75","1"
"552","1","0","0","0.3","0.5","1","0.75","1"
"553","0","10","0","0.4","0.5","1","0.75","1"
"554","1","0","0","0.25","0.45","1","0.75","0.5"
"555","1","14","0","0.25","0.45","1","0.75","0.5"
"556","0","0","0","0.25","0.5","1","0.45","1"
"557","1","0","0","0.5","0.5","1","0.75","1"
"558","0","7","0","1","0.5","1","0.75","1"
"559","0","9","0","0.3","0.5","1","0.75","1"
"560","0","15","0","0.8","0.5","1","0.75","1"
"561","1","0","0","0.25","0.5","1","0.75","0.5"
"562","1","0","0","0.25","0.5","1","0.75","0.5"
"563","0","9","0","0.3","0.5","1","0.75","1"
"564","0","15","0","1","0.5","1","0.75","1"
"565","1","0","0","0.5","0.5","1","0.75","1"
"566","0","15","0","0.8","0.5","1","0.75","1"
"567","0","1","0","0.3","0.5","1","0.75","1"
"568","0","11","0","0.5","0.5","1","0.75","1"
"569","1","0","0","0","0.5","0.8","0.75","1"
"570","1","8","0","0.5","0.5","1","0.75","1"
"571","1","0","0","0.85","0.5","1","0.75","1"
"572","1","0","0","0.85","0.5","1","0.75","1"
"573","1","0","0","0","0.5","1","0.75","1"
"574","1","0","0","0","0.5","1","0.75","1"
"575","1","15","0","0.25","0.45","1","0.75","0.5"
"576","1","57","0","0.1","0.5","0.9","0.75","1"
"577","1","0","0","0","0.5","1","0.75","1"
"578","0","0","0","0.5","0.85","1","0.75","1"
"579","0","0","0","1","0.5","1","0.75","1"
"580","1","0","0","0","0.5","1","0.75","1"
"581","0","0","0","1","0.5","1","0.75","1"
"582","1","0","0","0","0.5","1","0.75","1"
"583","1","0","0","0","0.5","1","0.75","1"
"584","1","0","0","0","0.5","1","0.75","1"
"585","1","0","0","0","0.5","1","0.75","1"
"586","1","0","0","0.15","0.5","1","0.75","1"
"587","0","15","0","1","0.5","1","0.75","1"
"588","1","52","0","0.1","0.5","0.9","0.75","1"
"589","1","66","0","0.1","0.6","1","0.9","0.7"
"590","1","0","0","0.1","0.5","1","0.75","1"
"591","1","0","0","0","0.5","1","0.75","1"
"592","1","0","0","0","0.5","1","0.75","1"
"593","1","0","0","0.5","0.5","1","0.75","1"
"594","1","0","0","0.5","0.5","1","0.75","1"
"595","0","0","0","0.5","0.5","1","0.75","1"
"596","0","0","0","0.5","0.5","1","0.75","1"
"597","0","0","0","0.5","0.5","1","0.75","1"
"598","0","0","0","0.5","0.5","1","0.75","1"
"599","0","0","0","0","0.5","1","0.75","1"
"600","0","0","0","0.5","0.5","1","0.75","1"
"601","0","0","0","0","0.5","1","0.75","1"
"602","0","0","0","0","0.5","1","0.75","1"
"603","1","71","0","0.3","0.5","1","0.75","1"
"604","0","18","0","0.3","0.5","1","0.75","1"
"605","0","0","0","0.6","0.5","1","0.75","1"
"606","0","0","0","0.5","0.5","1","0.75","1"
"607","0","0","0","0.5","0.5","1","0.75","1"
"608","0","0","0","0","0.5","1","0.75","1"
"609","1","0","0","0.5","0.5","1","0.75","1"
"610","1","0","0","0.1","0.5","1","0.75","1"
"611","0","15","0","1","0.5","1","0.75","1"
"612","1","0","0","0.25","0.45","1","0.75","0.5"
"613","1","0","0","0.1","0.5","1","0.75","1"
"614","1","0","0","0.3","0.65","1","0.75","1"
"615","1","0","0","0","0.5","1","0.75","1"
"616","1","88","0","0.1","0.65","1","0.9","1"
"617","1","63","0","0.1","0.5","0.9","0.75","1"
"618","1","0","0","0.1","0.5","0.9","0.75","1"
"619","0","0","0","1","0.5","1","0.75","1"
"620","1","0","0","0.1","0.5","1","0.75","1"
"621","1","0","0","0.1","0.5","1","0.75","1"
"622","1","0","0","0.1","0.5","1","0.75","1"
"623","0","0","0","0","0.5","1","0.75","1"
"624","1","0","0","0.15","0.5","1","0.75","1"
"625","1","0","0","0.1","0.5","0.9","0.75","1"
"626","1","0","0","0.1","0.5","1","0.75","1"
"627","1","0","0","0.1","0.5","1","0.75","1"
"628","0","0","0","0.5","0.5","1","0.75","1"
"629","1","0","0","0.1","0.5","1","0.75","1"
"630","1","0","0","0.1","0.5","1","0.75","1"
"631","1","0","0","0.1","0.5","1","0.75","1"
"632","1","0","0","0.1","0.5","1","0.75","1"
"633","1","0","0","0","0.5","1","0.75","1"
"634","1","0","0","0","0.5","1","0.75","1"
"635","1","0","0","0","0.5","1","0.75","1"
"636","1","0","0","0.1","0.5","1","0.75","1"
"637","1","0","0","0","0.5","1","0.75","1"
"638","1","0","0","0","0.5","1","0.75","1"
"639","1","0","0","0.5","0.5","1","0.75","1"
"640","1","0","0","0.1","0.5","0.9","0.75","1"
"641","1","0","0","0.1","0.5","0.9","0.75","1"
"642","1","0","0","0.3","0.65","1","0.75","1"
"643","0","0","0","0.5","0.5","1","0.75","1"
"644","0","0","0","0","0.5","1","0.75","1"
"645","1","0","0","0.1","0.5","1","0.75","1"
"646","1","72","0","0.9","0.6","1","0.75","1"
"647","1","0","0","0.3","0.5","1","0.75","1"
"648","1","0","0","0.6","0.65","1","0.75","1"
"649","1","0","0","0.1","0.65","1","0.75","0.9"
"650","1","76","0","0.5","0.5","1","0.75","1"
"651","1","0","0","0.1","0.5","1","0.75","1"
"652","1","0","0","0","0.5","1","0.75","1"
"653","1","69","0","0.9","0.7","1","0.75","1"
"654","1","0","0","0.1","0.65","1","0.75","0.9"
"655","1","0","0","0.25","0.5","1","0.75","1"
"656","1","0","0","0.25","0.5","1","0.75","1"
"657","1","8","0","0.5","0.5","1","0.75","1"
"658","1","0","0","0.25","0.5","1","0.75","1"
"659","1","0","0","0","0.65","1","0.75","0.9"
"660","1","23","0","0","0.65","1","0.75","0.9"
"661","1","75","0","0.1","0.7","1","0.75","1"
"662","1","0","0","0.1","0.6","1","0.75","1"
"663","1","0","0","0.3","0.5","1","0.75","1"
"664","1","67","0","0.3","0.5","1","0.75","1"
"665","1","73","0","0.7","0.5","1","0.75","1"
"666","1","65","0","0.1","0.6","1","0.75","1"
"667","1","0","0","0.1","0.6","1","0.75","1"
"668","0","0","0","1","0.5","1","0.75","1"
"669","1","70","0","0.3","0.5","1","0.75","1"
"670","1","0","0","0.1","0.65","1","0.9","1"
"671","1","74","0","0.7","0.5","1","0.75","1"
"672","1","64","0","0.45","0.4","1","0.75","1"
"673","1","0","0","0.3","0.5","1","0.75","1"
"674","1","0","0","0.3","0.5","0.9","0.75","1"
"675","1","0","0","0.65","0.5","1","0.75","1"
"676","1","0","0","0.5","0.5","1","0.75","1"
"677","0","0","0","0.5","0.5","1","0.75","1"
"678","1","0","0","0.1","0.6","1","0.8","1"
"679","1","0","0","0.3","0.5","1","0.75","1"
"680","1","0","0","0.3","0.85","1","0.75","1"
"681","0","0","0","0.9","0.5","1","0.75","1"
"682","1","60","0","0.1","0.5","0.9","0.75","1"
"683","1","113","0","0.3","0.5","1","0.75","1"
"684","1","0","0","0.15","0.5","1","0.75","1"
"685","1","0","0","0.1","0.5","0.9","0.75","1"
"686","1","0","0","0.25","0.5","1","0.75","1"
"687","1","0","0","0.25","0.5","1","0.75","1"
"688","1","0","0","0.65","0.5","1","0.75","1"
"689","1","0","0","0.65","0.5","1","0.75","1"
"690","1","0","0","0.5","0.5","1","0.75","1"
"691","1","0","0","0.5","0.5","1","0.75","1"
"692","1","0","0","0.5","0.5","1","0.75","1"
"693","0","0","0","0.5","0.5","1","0.75","1"
"694","0","0","0","0.5","0.5","1","0.75","1"
"695","1","0","0","0.1","0.5","0.9","0.75","1"
"696","1","0","0","0.1","0.5","0.9","0.75","1"
"697","1","0","0","0.1","0.5","0.9","0.75","1"
"698","1","0","0","0.3","0.5","0.9","0.75","1"
"699","1","0","0","0.3","0.65","1","0.75","1"
"700","1","37","0","0.3","0.65","1","0.75","1"
"701","1","0","0","0.3","0.65","1","0.75","1"
"702","1","0","0","0.3","0.65","1","0.75","1"
"703","1","21","0","0.2","0.5","1","0.75","1"
"704","1","8","0","0.2","0","1","0.75","1"
"705","1","0","0","0.5","0.5","0.9","0.75","1"
"706","1","0","0","0.1","0.5","0.9","0.75","1"
"707","1","0","0","0.1","0.5","0.9","0.75","1"
"708","1","0","0","0.3","0.5","0.9","0.75","1"
"709","1","0","0","0.3","0.5","0.9","0.75","1"
"710","1","0","0","0.3","0.5","0.9","0.75","1"
"711","1","0","0","0.3","0.5","0.9","0.75","1"
"712","1","0","0","0.3","0.5","0.9","0.75","1"
"713","1","0","0","0.5","0.5","1","0.75","1"
"714","1","0","0","0.5","0.5","1","0.75","1"
"715","1","0","0","0.2","0.5","1","0.75","1"
"716","1","0","0","0.2","0.5","1","0.75","1"
"717","1","0","0","0.2","0.5","1","0.75","1"
"718","1","0","0","0.5","0.5","1","0.75","1"
"719","1","0","0","0.3","0.5","0.9","0.75","1"
"720","1","0","0","0.5","0.5","1","0","0"
"721","1","0","0","0.3","0.5","0.9","0.75","1"
"722","1","0","0","0.65","0.5","1","0.75","1"
"723","1","56","0","0.6","0.4","0.9","0.75","1"
"724","1","0","0","0.25","0.5","1","0.75","1"
"725","1","0","0","0.3","0.5","0.9","0.75","1"
"726","1","86","0","0.7","0.65","1","0.75","0.9"
"727","1","0","0","0.5","0.5","1","0.75","1"
"728","0","0","0","0.4","0.5","1","0.75","1"
"729","1","0","0","0.65","0.2","1","0.75","1"
"730","1","0","0","0.65","0.5","1","0.75","1"
"731","1","0","0","0.1","0.5","0.9","0.75","1"
"732","1","59","0","0.1","0.5","0.9","0.75","1"
"733","1","0","0","0.1","0.3","0.9","0.75","1"
"734","1","0","0","0.65","0.5","1","0.75","1"
"735","1","19","0","0.1","0.5","0.9","0.75","1"
"736","1","0","0","0.1","0.5","0.9","0.75","1"
"737","1","61","0","0.1","0.5","0.9","0.75","1"
"738","1","0","0","0.65","0.5","1","0.75","1"
"739","1","0","0","0.65","0.5","1","0.75","1"
"740","1","0","0","0.7","0.5","1","0.75","1"
"741","1","0","0","0.7","0.5","1","0.75","1"
"742","1","0","0","0.1","0.5","0.9","0.75","1"
"743","1","78","0","0.1","0.6","0.4","0.75","1"
"744","1","77","0","0.7","0.5","1","0.75","1"
"745","1","62","0","0.1","0.5","0.9","0.75","1"
"746","1","0","0","0.3","0.65","1","0.75","1"
"747","1","0","0","0.1","0.5","0.9","0.75","1"
"748","1","136","0","0.2","0.5","1","0.75","1"
"749","1","0","0","0.45","0.4","1","0.75","1"
"750","1","112","0","0.3","0.5","1","0.75","1"
"751","1","0","0","0","0.65","1","0.75","0.9"
"752","1","0","0","0","0.65","1","0.75","0.9"
"753","1","0","0","0.5","0.65","1","0.75","0.9"
"754","1","0","0","0.3","0.5","1","0.75","1"
"755","1","21","0","0.2","0.5","1","0.75","1"
"756","1","0","0","1","0.65","1","0.75","0.9"
"757","1","0","0","0.1","0.5","0.9","0.75","1"
"758","1","0","0","0.45","0.4","1","0.75","1"
"759","1","0","0","0.1","0.5","0.9","0.75","1"
"760","1","0","0","0.65","0.5","0.9","0.75","1"
"761","1","0","0","0.5","0.65","1","0.75","0.9"
"762","1","87","0","0.05","0.65","1","0.75","0.9"
"763","1","0","0","0.16","0.65","1","0.75","0.9"
"764","1","58","0","0.1","0.5","0.9","0.55","1"
"765","1","0","0","0.1","0.6","0.8","0.75","0.9"
"766","0","0","0","1","0.5","1","0.75","1"
"767","0","34","0","0.5","0.5","1","0.75","1"
"768","1","0","0","0.1","0.6","1","0.8","1"
"769","1","0","0","0.1","0.6","1","0.8","1"
"770","1","0","0","0.1","0.6","1","0.8","1"
"771","1","29","0","0.2","0.5","1","0.75","1"
"772","1","30","0","0.2","0.5","1","0.75","1"
"773","1","0","0","0.16","0.65","1","0.75","0.9"
"774","1","36","0","0.2","0.8","1","0.75","1"
"775","0","40","0","0.4","0.5","1","0.75","1"
"776","1","0","0","0.65","0.5","1","0.75","1"
"777","1","79","0","0.5","0.5","1","0.75","1"
"778","1","89","0","0.1","0.65","1","0.9","1"
"779","1","137","0","0.2","0.5","1","0.75","1"
"780","1","0","0","0.6","0.4","0.9","0.75","1"
"781","1","55","0","0.6","0.6","0.9","0.75","1"
"782","1","0","0","0.45","0.4","1","0.75","1"
"783","1","0","0","0.3","0.5","1","0.75","1"
"784","1","45","0","0.1","0.5","0.9","0.75","1"
"785","1","0","0","0.1","0.5","0.9","0.75","1"
"786","1","0","0","0.1","0.5","0.9","0.75","1"
"787","1","48","0","0.1","0.5","0.9","0.75","1"
"788","1","52","0","0.1","0.5","0.9","0.75","1"
"789","1","56","0","0.6","0.4","0.9","0.75","1"
"790","1","93","0","0.45","0.4","1","0.75","1"
"791","1","92","0","0.45","0.4","1","0.75","1"
"792","1","58","0","0.1","0.5","0.9","0.55","1"
"793","1","95","0","0","0.45","1","0.75","0.5"
"794","1","0","0","0.25","0.5","1","0.75","0.5"
"795","0","121","0","1","0.5","1","0.75","1"
"796","1","0","0","0.1","0.65","1","0.75","0.9"
"797","1","0","0","0.1","0.6","0.8","0.75","0.9"
"798","1","23","0","0","0.65","1","0.75","0.9"
"799","1","37","0","0.3","0.65","1","0.75","1"
"800","1","96","0","0.3","0.65","1","0.75","1"
"801","1","33","0","0.5","0.5","1","0.75","1"
"802","1","118","0","0.5","0.5","1","0.75","1"
"803","1","103","0","0.5","0.5","1","0.75","1"
"804","1","111","0","0.5","0.5","1","0.75","1"
"805","1","21","0","0.2","0.5","1","0.75","1"
"806","1","29","0","0.2","0.5","1","0.75","1"
"807","1","78","0","0.1","0.6","0.4","0.75","1"
"808","1","117","0","0.2","0.5","1","0.75","1"
"809","1","115","0","0.3","0.65","1","0.75","1"
"810","1","116","0","0.3","0.65","1","0.75","1"
"811","0","119","0","1","0.5","1","0.75","1"
"812","1","105","0","0.5","0.5","1","0.75","1"
"813","1","76","0","0.5","0.5","1","0.75","1"
"814","0","0","0","0.4","0.5","1","0.75","1"
"815","1","0","0","0.5","0.5","1","0.75","1"
"816","1","0","0","0.5","0.5","1","0","0"
"817","1","120","0","0.1","0.5","0.9","0.75","1"
"818","1","116","0","0.3","0.65","1","0.75","1"
"819","1","122","0","0.3","0.65","1","0.75","1"
"820","1","23","0","0","0.65","1","0.75","0.9"
"821","1","45","0","0.1","0.5","0.9","0.75","1"
"822","1","140","0","0.2","0.5","0.7","0.75","1"
"823","1","42","0","0.2","0.5","1","0.75","1"
"824","1","114","0","0.2","0.5","0.7","0.75","1"
"825","0","124","0","0.5","0.7","1","0.75","1"
"826","1","0","0","0.1","0.5","0.9","0.75","1"
"827","1","0","0","0.3","0.5","0.9","0.75","1"
"828","1","56","0","0.6","0.4","0.9","0.75","1"
"829","1","116","0","0.3","0.65","1","0.75","1"
"834","1","116","0","0.3","0.65","1","0.75","1"
"836","1","139","0","0.2","0.5","1","0.75","1"
"837","1","0","0","0.8","0.65","1","0.75","1"
"841","1","0","0","0.6","0.4","0.9","0.75","1"
"850","0","0","0","0.5","0.7","1","0.75","1"
"851","0","126","0","0.5","0.7","1","0.75","1"
"852","0","124","0","0.5","0.7","1","0.75","1"
"863","0","0","0","0.5","0.7","1","0.75","1"
"871","1","0","0","0.2","0.5","1","0.75","1"
"879","1","141","0","0.2","0.5","1","0.75","1"
"880","1","0","0","0.6","0.65","1","0.75","1"
"894","1","143","0","0.2","0.5","1","0.75","1"
"895","1","114","0","0.2","0.5","1","0.75","1"
"896","1","134","0","0.2","0.5","1","0.75","1"
"897","1","135","0","0.6","0.5","1","0.75","1"
"898","1","114","0","0.2","0.5","1","0.75","1"
"901","1","136","0","0.2","0.5","1","0.75","1"
"902","1","145","0","0.2","0.5","1","0.75","1"
"904","1","138","0","0.2","0.5","1","0.75","1"
"905","1","136","0","0.2","0.5","1","0.75","1"
"917","1","148","0","0.65","0.2","1","0.75","1"
"830","2","0","1440","0","0","0","0","0"
"831","2","0","1440","0","0","0","0","0"
"832","2","0","1440","0","0","0","0","0"
"833","2","0","1440","0","0","0","0","0"
"835","2","0","1440","0","0","0","0","0"
"838","2","0","1440","0","0","0","0","0"
"839","2","0","1440","0","0","0","0","0"
"840","2","0","1440","0","0","0","0","0"
"842","1","1440","0","0","0","0","0","0"
"843","0","0","0","0","0","0","0","0"
"844","0","0","0","0","0","0","0","0"
"845","0","0","0","0","0","0","0","0"
"846","0","0","0","0","0","0","0","0"
"847","2","0","1440","0","0","0","0","0"
"848","2","0","1440","0","0","0","0","0"
"849","2","0","1440","0","0","0","0","0"
"853","2","0","1440","0","0","0","0","0"
"854","2","0","1440","0","0","0","0","0"
"855","2","0","1440","0","0","0","0","0"
"856","2","0","1440","0","0","0","0","0"
"857","2","0","1440","0","0","0","0","0"
"858","2","0","1440","0","0","0","0","0"
"859","1","1440","0","0","0","0","0","0"
"860","1","1440","0","0","0","0","0","0"
"861","0","0","0","0","0","0","0","0"
"862","0","0","0","0","0","0","0","0"
"864","2","0","1440","0","0","0","0","0"
"865","2","0","1440","0","0","0","0","0"
"866","2","0","1440","0","0","0","0","0"
"867","2","0","1440","0","0","0","0","0"
"868","2","0","1440","0","0","0","0","0"
"869","2","0","1440","0","0","0","0","0"
"870","2","0","1440","0","0","0","0","0"
"872","2","0","1440","0","0","0","0","0"
"873","2","0","1440","0","0","0","0","0"
"874","2","0","1440","0","0","0","0","0"
"875","2","0","1440","0","0","0","0","0"
"876","2","0","1440","0","0","0","0","0"
"877","1","1440","0","0","0","0","0","0"
"878","1","1440","0","0","0","0","0","0"
"881","0","0","0","0","0","0","0","0"
"882","0","0","0","0","0","0","0","0"
"883","2","0","1440","0","0","0","0","0"
"884","2","0","1440","0","0","0","0","0"
"885","2","0","1440","0","0","0","0","0"
"886","2","0","1440","0","0","0","0","0"
"887","2","0","1440","0","0","0","0","0"
"888","2","0","1440","0","0","0","0","0"
"889","2","0","1440","0","0","0","0","0"
"890","2","0","1440","0","0","0","0","0"
"891","2","0","1440","0","0","0","0","0"
"892","2","0","1440","0","0","0","0","0"
"893","2","0","1440","0","0","0","0","0"
"899","2","0","1440","0","0","0","0","0"
"900","2","0","1440","0","0","0","0","0"
"903","7","0","360","720","1440","2160","2280","2520"
"906","10","0","360","720","780","840","1440","2100"
"907","12","0","360","690","720","840","1440","1980"
"908","10","0","360","720","840","1440","1980","2100"
"909","6","0","360","720","1440","2160","2520","0"
"910","8","0","360","720","750","1440","2130","2160"
"911","7","0","360","720","1440","2160","2280","2400"
"912","6","360","720","1440","2160","2280","2360","0"
"913","10","540","600","720","900","1440","2100","2160"
"914","5","360","720","1440","2160","2520","0","0"
"915","4","0","360","1440","2520","0","0","0"
"916","6","0","360","840","1440","2040","2220","0"
"918","6","0","360","840","1440","2280","2400","0"
"919","1","1440","0","0","0","0","0","0"
"920","1","1440","0","0","0","0","0","0"
"921","4","0","360","1440","2520","0","0","0"
"922","4","0","360","1440","2520","0","0","0"
"923","4","0","360","1440","2520","0","0","0"
"924","4","0","360","1440","2520","0","0","0"
"925","4","0","360","1440","2520","0","0","0"
"926","4","0","360","1440","2520","0","0","0"
"927","1","1440","0","0","0","0","0","0"
"928","1","1440","0","0","0","0","0","0"
"929","1","1440","0","0","0","0","0","0"
"930","1","1440","0","0","0","0","0","0"
"931","0","0","0","0","0","0","0","0"
"932","0","0","0","0","0","0","0","0"
"933","6","0","360","720","1440","2160","2640","0"
"934","6","0","360","720","1440","2160","2640","0"
"935","6","0","360","720","1440","2160","2640","0"
"936","6","0","360","720","1440","2160","2640","0"
"937","2","0","1440","0","0","0","0","0"
"938","2","0","1440","0","0","0","0","0"
"939","2","0","1440","0","0","0","0","0"
"940","2","0","1440","0","0","0","0","0"
"941","2","0","1440","0","0","0","0","0"
"942","2","0","1440","0","0","0","0","0"
"943","2","0","1440","0","0","0","0","0"
"944","2","0","1440","0","0","0","0","0"
"945","2","0","1440","0","0","0","0","0"
"946","3","0","1440","2870","0","0","0","0"
"947","2","0","1440","0","0","0","0","0"
"948","2","0","1440","0","0","0","0","0"
"949","1","1440","0","0","0","0","0","0"
"950","2","0","1440","0","0","0","0","0"
"951","2","0","1440","0","0","0","0","0"
"952","2","0","1440","0","0","0","0","0"
"953","2","0","1440","0","0","0","0","0"
"954","2","0","1440","0","0","0","0","0"
"955","2","0","1440","0","0","0","0","0"
"956","2","0","1440","0","0","0","0","0"
"957","2","0","1440","0","0","0","0","0"
"958","2","0","1440","0","0","0","0","0"
"959","2","0","1440","0","0","0","0","0"
"960","2","0","1440","0","0","0","0","0"
"961","2","0","1440","0","0","0","0","0"
"962","2","0","1440","0","0","0","0","0"
"963","2","0","1440","0","0","0","0","0"
"964","3","0","1440","2870","0","0","0","0"
"965","2","0","1440","0","0","0","0","0"
"966","2","0","1440","0","0","0","0","0"
"967","1","1440","0","0","0","0","0","0"
"968","2","0","1440","0","0","0","0","0"
"969","0","0","0","0","0","0","0","0"
"970","0","0","0","0","0","0","0","0"
"971","2","0","1440","0","0","0","0","0"
"972","2","0","1440","0","0","0","0","0"
"973","2","0","1440","0","0","0","0","0"
"974","2","0","1440","0","0","0","0","0"
"975","2","0","1440","0","0","0","0","0"
"976","2","0","1440","0","0","0","0","0"
"977","2","0","1440","0","0","0","0","0"
"978","2","0","1440","0","0","0","0","0"
"979","2","0","1440","0","0","0","0","0"
"980","2","0","1440","0","0","0","0","0"
"981","2","0","1440","0","0","0","0","0"
"982","3","0","1440","2870","0","0","0","0"
"983","2","0","1440","0","0","0","0","0"
"984","2","0","1440","0","0","0","0","0"
"985","1","1440","0","0","0","0","0","0"
"986","2","0","1440","0","0","0","0","0"
"987","2","0","1440","0","0","0","0","0"
"988","2","0","1440","0","0","0","0","0"
"989","2","0","1440","0","0","0","0","0"
"990","2","0","1440","0","0","0","0","0"
"991","2","0","1440","0","0","0","0","0"
"992","2","0","1440","0","0","0","0","0"
"993","2","0","1440","0","0","0","0","0"
"994","2","0","1440","0","0","0","0","0"
"995","2","0","1440","0","0","0","0","0"
"996","2","0","1440","0","0","0","0","0"
"997","2","0","1440","0","0","0","0","0"
"998","2","0","1440","0","0","0","0","0"
"999","2","0","1440","0","0","0","0","0"
"1000","2","0","1440","0","0","0","0","0"
"1001","2","0","1440","0","0","0","0","0"
"1002","2","0","1440","0","0","0","0","0"
"1003","1","1440","0","0","0","0","0","0"
"1004","1","1440","0","0","0","0","0","0"
"1005","2","0","1440","0","0","0","0","0"
"1006","2","0","1440","0","0","0","0","0"
"1007","2","0","1440","0","0","0","0","0"
