item_id;name;ItemLevel;RequiredLevel;InventoryType;Quality
31268;Abomination Cleaver;18;13;13;2
31269;Ghoul Hammer;18;13;13;2
31270;Banshee Rod;18;13;26;2
899;Venom Web Fang;19;14;13;2
1387;Ghoulfang;19;14;17;2
1440;Gnoll Skull Basher;19;14;13;2
1446;Blackrock Boots;19;14;8;2
1469;Scimitar of Atun;19;14;13;2
1473;Riverside Staff;19;14;17;2
1539;Gnarled Hermit's Staff;19;14;17;2
1943;Goblin Mail Leggings;19;14;7;2
1951;Blackwater Cutlass;19;14;13;2
2203;Brashclaw's Chopper;19;14;17;2
2235;Brackclaw;19;14;13;2
2583;Woolen Boots;19;14;8;2
2823;Mo'grosh Can Opener;19;14;17;2
2854;Runed Copper Bracers;19;14;9;2
2988;Inscribed Leather Gloves;19;14;10;2
3040;Hunter's Muzzle Loader;19;14;26;2
3211;Burnished Bracers;19;14;9;2
3222;Wicked Dagger;19;14;13;2
3487;Heavy Copper Broadsword;19;14;17;2
3567;Dwarven Fishing Pole;19;0;26;2
4575;Medicine Staff;19;14;17;2
4778;Heavy Spiked Mace;19;14;17;2
5444;Miner's Cape;19;14;16;3
5542;Pearl-clasped Cloak;19;14;16;2
5781;Murloc Scale Breastplate;19;14;5;2
6179;Privateer's Cape;19;14;16;2
6255;Fishing Pole (JEFFTEST);19;14;26;2
6341;Eerie Stable Lantern;19;14;23;3
6536;Willow Vest;19;14;5;2
6538;Willow Robe;19;14;20;2
6552;Bard's Tunic;19;14;5;2
7282;Light Leather Pants;19;14;7;2
7554;Willow Branch;19;14;23;2
9775;Bandit Cinch;19;14;6;2
9777;Bandit Bracers;19;14;9;2
9784;Raider's Boots;19;14;8;2
9787;Raider's Gauntlets;19;14;10;2
9789;Raider's Legguards;19;14;7;2
9790;Raider's Shield;19;14;14;2
10413;Gloves of the Fang;19;14;10;3
11304;Fine Longbow;19;14;15;2
11854;Samophlange Screwdriver;19;0;17;2
11855;Tork Wrench;19;0;23;2
14131;Ritual Belt;19;14;6;2
14160;Pagan Bands;19;14;9;2
14166;Buccaneer's Bracers;19;14;9;2
14167;Buccaneer's Cape;19;14;16;2
14174;Buccaneer's Boots;19;14;8;2
14367;Mystic's Gloves;19;14;10;2
14370;Mystic's Woolies;19;14;7;2
14560;Prospector's Boots;19;14;8;2
14564;Prospector's Mitts;19;14;10;2
14727;War Paint Legguards;19;14;7;2
15017;Lupine Leggings;19;14;7;2
15114;Rigid Cape;19;14;16;2
15222;Barbed Club;19;14;21;2
15307;Feral Buckler;19;14;14;2
15497;Outrunner's Cord;19;14;6;2
15507;Grunt's Bracers;19;14;9;2
15508;Grunt's Cape;19;14;16;2
23406;Sentry Bracers;19;0;9;2
23407;Supple Cotton Bracer;19;0;9;2
23408;Farstrider's Bracers;19;0;9;2
24334;Wheel of the Lost Hope;19;0;14;2
26011;Cryo-Core Attendant's Boots;19;0;8;2
26017;Venomous Silk Cover;19;0;16;2
26025;Technician's Boots;19;0;8;2
26037;Lightweight Mesh Boots;19;0;8;2
29584;Throat Piercers;19;14;25;2
30504;Leafblade Dagger;19;0;13;2
30505;Ghostclaw Tunic;19;0;5;2
935;Night Watch Shortsword;20;15;13;3
1189;Overseer's Ring;20;15;11;2
1190;Overseer's Cloak;20;15;16;2
1220;Lupine Axe;20;15;17;2
1300;Lesser Staff of the Spire;20;15;17;2
1303;Bridgeworker's Gloves;20;0;10;2
1304;Riding Gloves;20;0;10;2
1306;Wolfmane Wristguards;20;0;9;2
1310;Smith's Trousers;20;0;7;2
1314;Ghoul Fingers;20;15;10;2
1448;Blackrock Gauntlets;20;15;10;2
1460;Shadowhide Two-handed Sword;20;15;17;2
1557;Buckler of the Seas;20;0;14;2
1893;Miner's Revenge;20;0;17;2
1934;Stonemason Trousers;20;15;7;2
2166;Foreman's Leggings;20;15;7;2
2167;Foreman's Gloves;20;15;10;2
2241;Desperado Cape;20;15;16;2
2275;Deprecated Sentinel Coif;20;15;1;3
2315;Dark Leather Boots;20;15;8;2
2317;Dark Leather Tunic;20;15;5;2
2907;Dwarven Tree Chopper;20;0;17;2
2908;Thornblade;20;0;13;2
2982;Seer's Pants;20;15;7;2
2986;Inscribed Leather Pants;20;15;7;2
2992;Burnished Gloves;20;15;10;2
3184;Hook Dagger;20;15;13;2
3235;Ring of Scorn;20;0;11;2
3563;Seafarer's Pantaloons;20;15;7;2
3565;Beerstained Gloves;20;0;10;2
3848;Big Bronze Knife;20;15;13;2
4244;Hillman's Leather Vest;20;15;5;2
4313;Red Woolen Boots;20;15;8;2
4368;Flying Tiger Goggles;20;0;1;2
4434;Scarecrow Trousers;20;15;7;2
4437;Channeler's Staff;20;15;17;2
4697;Burnished Girdle;20;15;6;2
4781;Whispering Vest;20;15;5;2
4786;Wise Man's Belt;20;15;6;2
4788;Agile Boots;20;15;8;2
5182;Shiver Blade;20;15;17;2
5183;Pulsating Hydra Heart;20;15;23;3
5187;Rhahk'Zor's Hammer;20;15;17;3
5207;Opaque Wand;20;15;26;2
5243;Firebelcher;20;15;26;3
5254;Rugged Spaulders;20;15;3;3
5279;Harpy Skinner;20;0;13;2
5299;Gloves of the Moon;20;0;10;2
5302;Cobalt Buckler;20;0;14;2
5306;Wind Rider Staff;20;0;17;2
5309;Privateer Musket;20;0;26;2
5310;Sea Dog Britches;20;0;7;2
5312;Riveted Gauntlets;20;0;10;2
5314;Boar Hunter's Cape;20;0;16;2
5318;Zhovur Axe;20;0;17;2
5321;Elegant Shortsword;20;0;13;2
5351;Bounty Hunter's Ring;20;0;11;2
5387;Enchanted Moonstalker Cloak;20;0;16;2
5422;Brambleweed Leggings;20;15;7;2
5423;Boahn's Fang;20;15;17;3
5425;Runescale Girdle;20;15;6;3
5426;Serpent's Kiss;20;15;13;3
5443;Gold-plated Buckler;20;15;14;3
5615;Woodsman Sword;20;0;17;2
5626;Skullchipper;20;0;17;2
5627;Relic Blade;20;0;13;2
5629;Hammerfist Gloves;20;0;10;2
5630;Windfelt Gloves;20;0;10;2
5757;Hardwood Cudgel;20;0;13;2
6263;Blue Overalls;20;15;20;2
6447;Worn Turtle Shell Shield;20;15;14;3
6477;Grassland Sash;20;0;6;2
6480;Slick Deviate Leggings;20;0;7;2
6563;Shimmering Bracers;20;15;9;2
6575;Defender Cloak;20;15;16;2
6585;Scouting Cloak;20;15;16;2
6632;Feyscale Cloak;20;15;16;3
6659;Scarab Trousers;20;0;7;2
6731;Ironforge Breastplate;20;15;5;2
6970;Furen's Favor;20;0;14;2
7120;Ruga's Bulwark;20;0;14;2
7187;VanCleef's Boots;20;15;8;3
7283;Black Whelp Cloak;20;15;16;2
7509;Manaweave Robe;20;0;20;2
7510;Lesser Spellfire Robes;20;0;20;2
9770;Greenweave Cloak;20;15;16;2
9776;Bandit Boots;20;15;8;2
9778;Bandit Buckler;20;15;14;2
9780;Bandit Gloves;20;15;10;2
9783;Raider's Chestpiece;20;15;5;2
11936;Relic Hunter Belt;20;0;6;2
11965;Quartz Ring;20;15;11;2
11981;Lead Band;20;15;11;2
12975;Prospector Axe;20;15;17;3
12976;Ironpatch Blade;20;15;13;3
12977;Magefist Gloves;20;15;10;3
12978;Stormbringer Belt;20;15;6;3
13245;Kresh's Back;20;15;14;3
14120;Aboriginal Robe;20;15;20;2
14121;Aboriginal Vest;20;15;5;2
14124;Ritual Gloves;20;15;10;2
14129;Ritual Sandals;20;15;8;2
14168;Buccaneer's Gloves;20;15;10;2
14173;Buccaneer's Cord;20;15;6;2
14729;War Paint Shield;20;15;14;2
14745;Hulking Cloak;20;15;16;2
15018;Lupine Vest;20;15;5;2
15110;Rigid Belt;20;15;6;2
15112;Rigid Bracelets;20;15;9;2
15205;Owlsight Rifle;20;0;26;2
15206;Jadefinger Baton;20;0;23;2
15207;Steelcap Shield;20;0;14;2
15248;Gleaming Claymore;20;15;17;2
15312;Feral Leggings;20;15;7;2
15498;Outrunner's Slippers;20;15;8;2
15502;Outrunner's Gloves;20;15;10;2
15510;Grunt's Belt;20;15;6;2
15971;Aboriginal Rod;20;15;23;2
16981;Owlbeard Bracers;20;0;9;2
19970;Arcanite Fishing Pole;20;0;17;3
20575;Black Whelp Tunic;20;15;5;2
20821;Inlaid Malachite Ring;20;15;11;2
21934;Ornate Tigerseye Necklace;20;15;2;2
22316;Test Relic;20;10;28;3
22782;Sin'dorei Cloak of Warding;20;0;16;2
22783;Sunwell Blade;20;0;13;2
22784;Sunwell Orb;20;1;23;2
22996;Reforged Quel'dorei Crest;20;0;14;2
22997;Ley-Keeper's Wand;20;0;26;2
22998;Ghostclaw Leggings;20;0;7;2
23409;Well Crafted Long Bow;20;0;15;2
23410;Well Crafted Sword;20;0;13;2
23411;Well Crafted Staff;20;0;17;2
23714;Perpetual Purple Firework;20;0;12;4
24349;Signet Ring of the Hand;20;0;11;2
24350;Signet Ring of the Hand;20;0;11;2
24351;Mace of the Hand;20;0;13;2
24352;Blade of the Hand;20;0;17;2
24353;Crossbow of the Hand;20;0;26;2
24354;Staff of the Hand;20;0;17;2
26009;Flutterer Silk Handwraps;20;0;10;2
26013;Cincture of Woven Reeds;20;0;6;2
26023;Ravager Hide Gloves;20;0;10;2
26026;Ornately Tooled Belt;20;0;6;2
26035;Corin's Handguards;20;0;10;2
26038;Segmented Girdle;20;0;6;2
29201;Thick Bronze Darts;20;15;25;2
29583;Sinister Scimitar;20;15;13;2
38318;Darkmoon Robe;20;10;20;2
39507;Darkmoon Chain Shirt;20;10;5;2
39509;Darkmoon Vest;20;10;5;2
45858;Nat's Lucky Fishing Pole;20;0;17;3
872;Rockslicer;21;16;17;3
1172;Grayson's Torch;21;0;23;2
1218;Heavy Gnoll War Club;21;16;17;2
1296;Blackrock Mace;21;16;13;2
1406;Pearl-encrusted Spear;21;20;17;2
1483;Face Smasher;21;16;13;3
1560;Bluegill Sandals;21;16;8;2
1937;Buzz Saw;21;16;13;3
2021;Green Carapace Shield;21;16;14;2
2168;Foreman's Boots;21;16;8;2
2169;Buzzer Blade;21;16;13;3
2585;Gray Woolen Robe;21;16;20;2
2865;Rough Bronze Leggings;21;16;7;2
2981;Seer's Robe;21;16;20;2
2985;Inscribed Leather Breastplate;21;16;5;2
2989;Burnished Tunic;21;16;5;2
2990;Burnished Leggings;21;16;7;2
2991;Burnished Boots;21;16;8;2
3193;Oak Mallet;21;16;17;2
3194;Black Malice;21;16;17;3
3559;Night Watch Gauntlets;21;0;10;2
3571;Trogg Beater;21;16;17;2
3655;Burnished Shield;21;16;14;2
4311;Heavy Woolen Cloak;21;16;16;2
4369;Deadly Blunderbuss;21;16;26;2
4436;Jewel-encrusted Sash;21;16;6;2
4568;Grunt Axe;21;16;13;2
4576;Light Bow;21;16;15;2
4949;Orcish Cleaver;21;16;13;2
5197;Cookie's Tenderizer;21;16;13;3
5199;Smelting Pants;21;16;7;3
5240;Torchlight Wand;21;0;26;2
5252;Wand of Decay;21;0;26;2
5311;Buckled Boots;21;0;8;2
5958;Fine Leather Pants;21;16;7;2
6467;Deviate Scale Gloves;21;16;10;2
6561;Seer's Padded Armor;21;16;5;2
6562;Shimmering Boots;21;16;8;2
6564;Shimmering Cloak;21;16;16;2
6581;Scouting Belt;21;16;6;2
6583;Scouting Bracers;21;16;9;2
7608;Seer's Fine Stein;21;16;23;2
9768;Greenweave Bracers;21;16;9;2
10412;Belt of the Fang;21;16;6;3
12052;Ring of the Moon;21;16;11;2
12053;Volcanic Rock Ring;21;16;11;2
12979;Firebane Cloak;21;16;16;3
12982;Silver-linked Footguards;21;16;8;3
12983;Rakzur Club;21;16;17;3
12984;Skycaller;21;16;26;3
13136;Lil Timmy's Peashooter;21;16;26;3
14125;Ritual Leggings;21;16;7;2
14164;Pagan Belt;21;16;6;2
14565;Prospector's Woolies;21;16;7;2
14571;Bristlebark Cape;21;16;16;2
15111;Rigid Moccasins;21;16;8;2
15488;Bloodspattered Surcoat;21;16;5;2
15506;Grunt's AnkleWraps;21;16;8;2
15509;Grunt's Handwraps;21;16;10;2
15893;Prospector's Buckler;21;16;14;2
16608;Aquarius Belt;21;0;6;3
16891;Claystone Shortsword;21;0;13;2
16894;Clear Crystal Rod;21;0;17;2
22979;Slayer's Band;21;0;11;2
22980;Staff of the Sun;21;0;17;3
22982;Farstrider's Longbow;21;0;15;3
22984;Dawnblade;21;0;13;3
22990;Tranquillien Champion's Cloak;21;16;16;3
22995;Sin'dorei Warblade;21;0;17;3
28303;Invoker's Signet;21;0;11;2
34107;Tattered Shoulderpads;21;16;3;3
789;Stout Battlehammer;22;17;21;2
892;Gnoll Casting Gloves;22;17;10;2
1156;Lavishly Jeweled Ring;22;17;11;3
1215;Support Girdle;22;17;6;2
1299;Lesser Belt of the Spire;22;17;6;2
1457;Shadowhide Mace;22;17;13;2
1484;Witching Stave;22;17;17;3
1938;Block Mallet;22;17;13;2
1974;Mindthrust Bracers;22;17;9;3
2316;Dark Leather Cloak;22;17;16;2
2848;Bronze Mace;22;17;21;2
2879;Antipodean Rod;22;17;23;3
3199;Battle Slayer;22;17;17;2
3452;Ceranium Rod;22;0;17;2
3480;Rough Bronze Shoulders;22;17;3;2
3585;Camouflaged Tunic;22;0;5;2
3752;Grunt Vest;22;0;5;2
4314;Double-stitched Woolen Shoulders;22;17;3;2
4316;Heavy Woolen Pants;22;17;7;2
4439;Bruiser Club;22;17;13;2
4710;Forest Cloak;22;17;16;2
4817;Blessed Claymore;22;17;17;2
5192;Thief's Blade;22;17;13;3
5195;Gold-flecked Gloves;22;17;10;3
5196;Smite's Reaver;22;17;13;3
5198;Cookie's Stirring Rod;22;17;26;3
5200;Impaling Harpoon;22;20;17;3
5609;Steadfast Cinch;22;0;6;2
5622;Clergy Ring;22;0;11;2
6197;Loch Croc Hide Vest;22;17;5;2
6332;Black Pearl Ring;22;17;11;3
6333;Spikelash Dagger;22;17;13;2
6448;Tail Spike;22;17;13;3
6449;Glowing Lizardscale Cloak;22;17;16;3
6465;Robe of the Moccasin;22;17;20;3
6502;Violet Scale Armor;22;0;5;2
6503;Harlequin Robes;22;0;20;2
6565;Shimmering Gloves;22;17;10;2
6570;Shimmering Sash;22;17;6;2
6571;Scouting Buckler;22;17;14;2
6574;Defender Bracers;22;17;9;2
6576;Defender Girdle;22;17;6;2
6582;Scouting Boots;22;17;8;2
6628;Raven's Claws;22;17;10;2
6666;Dredge Boots;22;0;8;2
7606;Polar Gauntlets;22;0;10;2
7607;Sable Wand;22;0;26;2
9766;Greenweave Sash;22;17;6;2
9781;Bandit Pants;22;17;7;2
9812;Fortified Cloak;22;17;16;2
10403;Blackened Defias Belt;22;17;6;3
11993;Clay Ring;22;17;11;2
12006;Meadow Ring;22;17;11;2
12985;Ring of Defense;22;17;11;3
12987;Darkweave Breeches;22;17;7;3
12988;Starsight Tunic;22;17;5;3
12989;Gargoyle's Bite;22;20;17;3
14159;Pagan Shoes;22;17;8;2
14171;Buccaneer's Pants;22;17;7;2
14376;Sanguine Cape;22;17;16;2
14569;Bristlebark Bindings;22;17;9;2
14743;Hulking Bands;22;17;9;2
14746;Hulking Belt;22;17;6;2
15115;Rigid Gloves;22;17;10;2
15211;Militant Shortsword;22;17;13;2
15311;Feral Harness;22;17;5;2
15333;Wrangler's Cloak;22;17;16;2
15503;Outrunner's Legguards;22;17;7;2
15504;Outrunner's Shield;22;17;14;2
20818;Elegant Silver Ring;22;17;11;2
20820;Simple Pearl Ring;22;17;11;2
20907;Solid Bronze Ring;22;17;11;2
21933;Thick Bronze Necklace;22;17;2;2
43515;Mystic Tome;22;15;23;3
790;Forester's Axe;23;18;21;2
880;Staff of Horrors;23;18;17;2
1318;Night Reaver;23;18;17;3
1458;Shadowhide Maul;23;18;17;2
2175;Shadowhide Battle Axe;23;18;17;2
2271;Staff of the Blessed Seer;23;18;17;3
2567;Evocator's Blade;23;18;13;3
2807;Guillotine Axe;23;18;13;3
2849;Bronze Axe;23;18;21;2
2866;Rough Bronze Cuirass;23;18;5;2
2867;Rough Bronze Bracers;23;18;9;2
2911;Keller's Girdle;23;18;6;3
3018;Hide of Lupos;23;18;16;2
3022;Bluegill Breeches;23;18;7;2
3039;Short Ash Bow;23;18;15;2
3065;Bright Boots;23;18;8;2
3076;Smoldering Boots;23;18;8;2
3198;Battering Hammer;23;18;17;2
3227;Nightbane Staff;23;18;17;2
3229;Tarantula Silk Sash;23;18;6;2
3647;Bright Bracers;23;18;9;2
3733;Orcish War Chain;23;0;5;2
3933;Deprecated Moon Glaive;23;18;21;3
4445;Flesh Carver;23;18;13;2
4792;Spirit Cloak;23;18;16;2
4799;Antiquated Cloak;23;18;16;2
4800;Mighty Chain Pants;23;18;7;2
4821;Bear Buckler;23;18;14;2
4822;Owl's Disk;23;18;14;2
5194;Taskmaster Axe;23;18;17;3
5201;Emberstone Staff;23;18;17;3
5404;Serpent's Shoulders;23;18;3;3
5540;Pearl-handled Dagger;23;18;13;2
5613;Staff of the Purifier;23;0;17;2
5749;Scythe Axe;23;18;17;2
5750;Warchief's Girdle;23;18;6;2
5961;Dark Leather Pants;23;18;7;2
5969;Regent's Cloak;23;18;16;2
5970;Serpent Gloves;23;18;10;3
5975;Ruffian Belt;23;18;6;2
6191;Kimbra Boots;23;0;8;2
6226;Bloody Apron;23;18;20;3
6264;Greater Adept's Robe;23;18;20;2
6381;Bright Cloak;23;18;16;2
6382;Forest Leather Belt;23;18;6;2
6459;Savage Trodders;23;18;8;3
6468;Deviate Scale Belt;23;18;6;3
6473;Armor of the Fang;23;18;5;3
6478;Rat Stompers;23;0;8;2
6481;Dagmire Gauntlets;23;0;10;2
6572;Defender Shield;23;18;14;2
6573;Defender Boots;23;18;8;2
6577;Defender Gauntlets;23;18;10;2
6578;Defender Leggings;23;18;7;2
6580;Defender Tunic;23;18;5;2
6586;Scouting Gloves;23;18;10;2
6629;Sporid Cape;23;18;16;3
6633;Butcher's Slicer;23;18;13;3
7230;Smite's Mighty Hammer;23;18;17;3
8071;Sizzle Stick;23;0;26;2
9767;Greenweave Sandals;23;18;8;2
9782;Bandit Jerkin;23;18;5;2
10410;Leggings of the Fang;23;18;7;3
10411;Footpads of the Fang;23;18;8;3
11288;Greater Magic Wand;23;13;26;2
11967;Zircon Band;23;18;11;2
11982;Viridian Band;23;18;11;2
12990;Razor's Edge;23;18;13;3
12992;Searing Blade;23;18;17;3
12994;Thorbia's Gauntlets;23;18;10;3
12996;Band of Purification;23;18;11;3
14162;Pagan Mitts;23;18;10;2
14172;Buccaneer's Robes;23;18;20;2
14175;Buccaneer's Vest;23;18;5;2
14369;Mystic's Wrap;23;18;5;2
14371;Mystic's Robe;23;18;20;2
14562;Prospector's Chestpiece;23;18;5;2
14567;Bristlebark Belt;23;18;6;2
14568;Bristlebark Boots;23;18;8;2
14730;War Paint Chestpiece;23;18;5;2
14747;Hulking Gauntlets;23;18;10;2
15113;Rigid Buckler;23;18;14;2
15331;Wrangler's Wristbands;23;18;9;2
15519;Spiked Chain Cloak;23;18;16;2
15912;Buccaneer's Orb;23;18;23;2
15946;Mystic's Sphere;23;18;23;2
17692;Horn Ring;23;0;11;2
20425;Advisor's Gnarled Staff;23;18;17;3
20426;Advisor's Ring;23;18;11;3
20427;Battle Healer's Cloak;23;18;16;3
20428;Caretaker's Cape;23;18;16;3
20429;Legionnaire's Band;23;18;11;3
20430;Legionnaire's Sword;23;18;13;3
20431;Lorekeeper's Ring;23;18;11;3
20434;Lorekeeper's Staff;23;18;17;3
20437;Outrider's Bow;23;18;15;3
20438;Outrunner's Bow;23;18;15;3
20439;Protector's Band;23;18;11;3
20440;Protector's Sword;23;18;13;3
20441;Scout's Blade;23;18;13;3
20442;Scout's Medallion;23;18;2;3
20443;Sentinel's Blade;23;18;13;3
20444;Sentinel's Medallion;23;18;2;3
30804;Bronze Band of Force;23;18;11;3
885;Black Metal Axe;24;19;13;2
890;Twisted Chanter's Staff;24;19;17;3
1121;Feet of the Lynx;24;19;8;3
1449;Minor Channeling Ring;24;0;11;2
1455;Blackrock Champion's Axe;24;19;17;2
1459;Shadowhide Scalper;24;19;13;2
1482;Shadowfang;24;19;13;3
1486;Tree Bark Jacket;24;19;5;3
1935;Assassin's Blade;24;19;13;3
2035;Sword of the Night Sky;24;19;13;2
2041;Tunic of Westfall;24;0;5;3
2042;Staff of Westfall;24;0;17;3
2046;Bluegill Kukri;24;19;13;2
2059;Sentry Cloak;24;19;16;3
2230;Gloves of Brawn;24;0;10;2
2256;Skeletal Club;24;19;13;3
2314;Toughened Leather Armor;24;19;5;3
2850;Bronze Shortsword;24;19;21;2
3057;Forest Leather Boots;24;19;8;2
3066;Bright Gloves;24;19;10;2
3074;Smoldering Gloves;24;19;10;2
3202;Forest Leather Bracers;24;19;9;2
3415;Staff of the Friar;24;19;17;3
3429;Guardsman Belt;24;19;6;2
3461;High Robe of the Adjudicator;24;0;20;2
3462;Talonstrike;24;0;13;2
3740;Decapitating Sword;24;19;21;2
3741;Stomping Boots;24;0;8;2
3934;Deprecated Warden Blade;24;19;21;3
4315;Reinforced Woolen Shoulders;24;19;3;2
4320;Spidersilk Boots;24;19;8;3
4372;Lovingly Crafted Boomstick;24;19;26;2
4373;Shadow Goggles;24;0;1;2
4444;Black Husk Shield;24;19;14;2
4706;Lambent Scale Cloak;24;19;16;2
4708;Bright Belt;24;19;6;2
4785;Brimstone Belt;24;19;6;2
4793;Sylvan Cloak;24;19;16;2
4816;Legionnaire's Leggings;24;19;7;2
4818;Executioner's Sword;24;19;17;2
4998;Blood Ring;24;19;11;2
5191;Cruel Barb;24;19;13;3
5202;Corsair's Overshirt;24;19;5;3
5821;Darkstalker Boots;24;0;8;2
5822;Hedgeseed Gauntlets;24;0;10;2
6087;Chausses of Westfall;24;0;7;3
6095;Wandering Boots;24;0;8;2
6199;Black Widow Band;24;19;11;2
6383;Forest Buckler;24;19;14;2
6460;Cobrahn's Grasp;24;19;6;3
6469;Venomstrike;24;19;15;3
6472;Stinging Viper;24;19;13;3
6482;Firewalker Boots;24;0;8;2
6504;Wingblade;24;0;13;3
6505;Crescent Staff;24;0;17;3
6568;Shimmering Trousers;24;19;7;2
6587;Scouting Trousers;24;19;7;2
6721;Chestplate of Kor;24;0;5;2
7188;Stormwind Guard Shield;24;19;14;2
7284;Red Whelp Gloves;24;19;10;2
7285;Nimble Leather Gloves;24;19;10;2
7336;Wildwood Chain;24;0;5;2
9805;Superior Cloak;24;19;16;2
9811;Fortified Bracers;24;19;9;2
9814;Fortified Belt;24;19;6;2
10048;Colorful Kilt;24;14;7;2
10399;Blackened Defias Armor;24;19;5;3
12054;Demon Band;24;19;11;2
12997;Redbeard Crest;24;19;14;3
14127;Ritual Shroud;24;19;20;2
14133;Ritual Tunic;24;19;5;2
14179;Watcher's Cape;24;19;16;2
14374;Sanguine Sandals;24;19;8;2
14572;Bristlebark Gloves;24;19;10;2
14742;Hulking Boots;24;19;8;2
15117;Rigid Leggings;24;19;7;2
15223;Jagged Star;24;19;21;2
15269;Massive Battle Axe;24;19;17;2
15329;Wrangler's Belt;24;19;6;2
15500;Outrunner's Chestguard;24;19;5;2
15511;Grunt's Legguards;24;19;7;2
15512;Grunt's Shield;24;19;14;2
15526;Sentry's Cape;24;19;16;2
15972;Ritual Stein;24;19;23;2
16889;Polished Walking Staff;24;0;17;2
16890;Slatemetal Cutlass;24;0;13;2
20823;Gloom Band;24;19;11;2
45626;Spidersilk Drape;24;19;16;3
911;Ironwood Treebranch;25;20;17;2
920;Wicked Spiked Mace;25;20;13;2
1076;Defias Renegade Ring;25;20;11;2
1131;Totem of Infliction;25;0;23;2
1273;Forest Chain;25;0;5;2
1275;Deputy Chain Coat;25;0;5;2
1292;Butcher's Cleaver;25;20;13;3
1317;Hardened Root Staff;25;0;17;2
1319;Ring of Iron Will;25;0;11;2
1461;Slayer's Battle Axe;25;20;17;2
1462;Ring of the Shadow;25;20;11;2
1481;Grimclaw;25;20;13;3
1489;Gloomshroud Armor;25;20;5;3
1491;Ring of Precision;25;20;11;3
2033;Ambassador's Boots;25;0;8;2
2034;Scholarly Robes;25;20;20;2
2194;Diamond Hammer;25;20;13;3
2205;Duskbringer;25;20;17;3
2232;Dark Runner Boots;25;20;8;2
2236;Blackfang;25;20;13;3
2263;Phytoblade;25;0;13;2
2292;Necrology Robes;25;20;20;3
2868;Patterned Bronze Bracers;25;20;9;2
2910;Gold Militia Boots;25;0;8;2
2949;Mariner Boots;25;0;8;2
2950;Icicle Rod;25;0;17;2
3021;Ranger Bow;25;20;15;3
3058;Forest Leather Gloves;25;20;10;2
3231;Cutthroat Pauldrons;25;20;3;2
3400;Lucine Longsword;25;0;13;2
3413;Doomspike;25;20;13;3
3431;Bone-studded Leather;25;0;5;2
3481;Silvered Bronze Shoulders;25;20;3;2
3490;Deadly Bronze Poniard;25;20;13;2
3491;Heavy Bronze Mace;25;20;13;2
3555;Robe of Solomon;25;0;20;2
3558;Fen Keeper Robe;25;0;20;2
3738;Brewing Rod;25;0;17;2
3739;Skull Ring;25;0;11;2
4249;Dark Leather Belt;25;20;6;2
4250;Hillman's Belt;25;20;6;2
4317;Phoenix Pants;25;20;7;2
4331;Phoenix Gloves;25;20;10;2
4709;Forest Leather Mantle;25;20;3;2
4790;Inferno Cloak;25;20;16;2
4794;Wolf Bracers;25;20;9;2
4795;Bear Bracers;25;20;9;2
4796;Owl Bracers;25;20;9;2
4797;Fiery Cloak;25;20;16;2
4798;Heavy Runed Cloak;25;20;16;2
4820;Guardian Buckler;25;20;14;2
5193;Cape of the Brotherhood;25;20;16;3
5313;Totemic Clan Ring;25;0;11;2
5316;Barkshell Tunic;25;0;5;2
5317;Dry Moss Tunic;25;0;5;2
5323;Everglow Lantern;25;0;23;2
5751;Webwing Cloak;25;20;16;2
5812;Robes of Antiquity;25;0;20;2
5943;Rift Bracers;25;20;9;3
6323;Baron's Scepter;25;20;13;3
6360;Steelscale Crushfish;25;20;13;2
6567;Shimmering Armor;25;20;5;2
6569;Shimmering Robe;25;20;20;2
6584;Scouting Tunic;25;20;5;2
6630;Seedcloud Buckler;25;20;14;3
6631;Living Root;25;20;17;3
6642;Phantom Armor;25;20;5;3
6669;Sacred Band;25;0;11;2
6743;Sustaining Ring;25;0;11;2
6898;Orb of Soran'ruk;25;0;23;2
6907;Tortoise Armor;25;20;5;3
6908;Ghamoo-ra's Bind;25;20;6;3
6998;Nimbus Boots;25;0;8;2
7000;Heartwood Girdle;25;0;6;2
7348;Fletcher's Gloves;25;20;10;3
7506;Gnomish Universal Remote;25;0;12;2
7558;Shimmering Stave;25;20;23;2
7956;Bronze Warhammer;25;20;17;2
9607;Bastion of Stormwind;25;0;14;2
9771;Greenweave Gloves;25;20;10;2
9792;Ivycloth Boots;25;20;8;2
9793;Ivycloth Bracelets;25;20;9;2
9794;Ivycloth Cloak;25;20;16;2
9801;Superior Belt;25;20;6;2
9810;Fortified Boots;25;20;8;2
9813;Fortified Gauntlets;25;20;10;2
9815;Fortified Leggings;25;20;7;2
9816;Fortified Shield;25;20;14;2
9818;Fortified Chain;25;20;5;2
10049;Diabolist's Blade;25;0;13;2
10658;Quagmire Galoshes;25;0;8;2
11994;Coral Band;25;20;11;2
12007;Prairie Ring;25;20;11;2
12998;Magician's Mantle;25;20;3;3
12999;Drakewing Bands;25;20;9;3
14165;Pagan Britches;25;20;7;2
14373;Sanguine Belt;25;20;6;2
14375;Sanguine Cuffs;25;20;9;2
14566;Prospector's Pads;25;20;3;2
14748;Hulking Leggings;25;20;7;2
15109;Staff of Soran'ruk;25;0;17;2
15122;Robust Bracers;25;20;9;2
15124;Robust Cloak;25;20;16;2
15224;Battlesmasher;25;20;13;2
15230;Ridge Cleaver;25;20;21;2
15259;Hefty Battlehammer;25;20;17;2
15330;Wrangler's Boots;25;20;8;2
