item_id;name;ItemLevel;RequiredLevel;InventoryType;class;subclass
51239;Sanctified Frost Witch's Hauberk;277;80;5;4;3
51240;Sanctified Frost Witch's Shoulderguards;277;80;3;4;3
51241;Sanctified Frost Witch's War-Kilt;277;80;7;4;3
51242;Sanctified Frost Witch's Faceguard;277;80;1;4;3
51243;Sanctified Frost Witch's Grips;277;80;10;4;3
51244;Sanctified Frost Witch's Chestguard;277;80;5;4;3
51245;Sanctified Frost Witch's Spaulders;277;80;3;4;3
51246;Sanctified Frost Witch's Legguards;277;80;7;4;3
51247;Sanctified Frost Witch's Headpiece;277;80;1;4;3
51248;Sanctified Frost Witch's Handguards;277;80;10;4;3
51249;Sanctified Frost Witch's Tunic;277;80;5;4;3
51250;Sanctified Shadowblade Breastplate;277;80;5;4;2
51251;Sanctified Shadowblade Gauntlets;277;80;10;4;2
51252;Sanctified Shadowblade Helmet;277;80;1;4;2
51253;Sanctified Shadowblade Legplates;277;80;7;4;2
51254;Sanctified Shadowblade Pauldrons;277;80;3;4;2
51255;Sanctified Crimson Acolyte Cowl;277;80;1;4;1
51256;Sanctified Crimson Acolyte Handwraps;277;80;10;4;1
51257;Sanctified Crimson Acolyte Mantle;277;80;3;4;1
51258;Sanctified Crimson Acolyte Pants;277;80;7;4;1
51259;Sanctified Crimson Acolyte Raiments;277;80;20;4;1
51260;Sanctified Crimson Acolyte Gloves;277;80;10;4;1
51261;Sanctified Crimson Acolyte Hood;277;80;1;4;1
51262;Sanctified Crimson Acolyte Leggings;277;80;7;4;1
51263;Sanctified Crimson Acolyte Robe;277;80;20;4;1
51264;Sanctified Crimson Acolyte Shoulderpads;277;80;3;4;1
51265;Sanctified Lightsworn Chestguard;277;80;5;4;4
51266;Sanctified Lightsworn Faceguard;277;80;1;4;4
51267;Sanctified Lightsworn Handguards;277;80;10;4;4
51268;Sanctified Lightsworn Legguards;277;80;7;4;4
51269;Sanctified Lightsworn Shoulderguards;277;80;3;4;4
51270;Sanctified Lightsworn Gloves;277;80;10;4;4
51271;Sanctified Lightsworn Greaves;277;80;7;4;4
51272;Sanctified Lightsworn Headpiece;277;80;1;4;4
51273;Sanctified Lightsworn Spaulders;277;80;3;4;4
51274;Sanctified Lightsworn Tunic;277;80;5;4;4
51275;Sanctified Lightsworn Battleplate;277;80;5;4;4
51276;Sanctified Lightsworn Gauntlets;277;80;10;4;4
51277;Sanctified Lightsworn Helmet;277;80;1;4;4
51278;Sanctified Lightsworn Legplates;277;80;7;4;4
51279;Sanctified Lightsworn Shoulderplates;277;80;3;4;4
51280;Sanctified Bloodmage Gloves;277;80;10;4;1
51281;Sanctified Bloodmage Hood;277;80;1;4;1
51282;Sanctified Bloodmage Leggings;277;80;7;4;1
51283;Sanctified Bloodmage Robe;277;80;20;4;1
51284;Sanctified Bloodmage Shoulderpads;277;80;3;4;1
51285;Sanctified Ahn'Kahar Blood Hunter's Handguards;277;80;10;4;3
51286;Sanctified Ahn'Kahar Blood Hunter's Headpiece;277;80;1;4;3
51287;Sanctified Ahn'Kahar Blood Hunter's Legguards;277;80;7;4;3
51288;Sanctified Ahn'Kahar Blood Hunter's Spaulders;277;80;3;4;3
51289;Sanctified Ahn'Kahar Blood Hunter's Tunic;277;80;5;4;3
51290;Sanctified Lasherweave Cover;277;80;1;4;2
51291;Sanctified Lasherweave Gloves;277;80;10;4;2
51292;Sanctified Lasherweave Mantle;277;80;3;4;2
51293;Sanctified Lasherweave Trousers;277;80;7;4;2
51294;Sanctified Lasherweave Vestment;277;80;20;4;2
51295;Sanctified Lasherweave Handgrips;277;80;10;4;2
51296;Sanctified Lasherweave Headguard;277;80;1;4;2
51297;Sanctified Lasherweave Legguards;277;80;7;4;2
51298;Sanctified Lasherweave Raiment;277;80;20;4;2
51299;Sanctified Lasherweave Shoulderpads;277;80;3;4;2
51300;Sanctified Lasherweave Robes;277;80;20;4;2
51301;Sanctified Lasherweave Gauntlets;277;80;10;4;2
51302;Sanctified Lasherweave Helmet;277;80;1;4;2
51303;Sanctified Lasherweave Legplates;277;80;7;4;2
51304;Sanctified Lasherweave Pauldrons;277;80;3;4;2
51305;Sanctified Scourgelord Chestguard;277;80;5;4;4
51306;Sanctified Scourgelord Faceguard;277;80;1;4;4
51307;Sanctified Scourgelord Handguards;277;80;10;4;4
51308;Sanctified Scourgelord Legguards;277;80;7;4;4
51309;Sanctified Scourgelord Pauldrons;277;80;3;4;4
51310;Sanctified Scourgelord Battleplate;277;80;5;4;4
51311;Sanctified Scourgelord Gauntlets;277;80;10;4;4
51312;Sanctified Scourgelord Helmet;277;80;1;4;4
51313;Sanctified Scourgelord Legplates;277;80;7;4;4
51314;Sanctified Scourgelord Shoulderplates;277;80;3;4;4
51389;Wrathful Gladiator's Sunderer;277;80;17;2;1
51391;Wrathful Gladiator's Crusher;277;80;17;2;5
51393;Wrathful Gladiator's Claymore;277;80;17;2;8
51395;Wrathful Gladiator's Recurve;277;80;15;2;2
51398;Wrathful Gladiator's Blade of Celerity;277;80;21;2;15
51399;Wrathful Gladiator's Mageblade;277;80;21;2;15
51401;Wrathful Gladiator's Combat Staff;277;80;17;2;10
51403;Wrathful Gladiator's Acute Staff;277;80;17;2;10
51405;Wrathful Gladiator's Skirmish Staff;277;80;17;2;10
51412;Wrathful Gladiator's Repeater;277;80;26;2;18
51432;Wrathful Gladiator's Greatstaff;277;80;17;2;10
51440;Wrathful Gladiator's Dicer;277;80;22;2;0
51442;Wrathful Gladiator's Dirk;277;80;22;2;15
51444;Wrathful Gladiator's Left Razor;277;80;22;2;13
51446;Wrathful Gladiator's Punisher;277;80;22;2;4
51448;Wrathful Gladiator's Swiftblade;277;80;22;2;7
51450;Wrathful Gladiator's Shotgun;277;80;26;2;3
51454;Wrathful Gladiator's Salvation;277;80;21;2;4
51457;Wrathful Gladiator's Light Staff;277;80;17;2;10
51481;Wrathful Gladiator's Halberd;277;80;17;2;6
51516;Wrathful Gladiator's Handaxe;277;80;13;2;0
51518;Wrathful Gladiator's Spike;277;80;13;2;15
51520;Wrathful Gladiator's Truncheon;277;80;13;2;4
51522;Wrathful Gladiator's Longblade;277;80;13;2;7
51524;Wrathful Gladiator's Grasp;277;80;21;2;13
51526;Wrathful Gladiator's Splitter;277;80;22;2;0
51528;Wrathful Gladiator's Eviscerator;277;80;22;2;15
51529;Wrathful Gladiator's Left Claw;277;80;22;2;13
52572;Ashen Band of Endless Might;277;1;11;4;0
47545;Vereesa's Dexterity;272;80;16;4;1
47546;Sylvanas' Cunning;272;80;16;4;1
47547;Varian's Furor;272;80;16;4;1
47548;Garrosh's Rage;272;80;16;4;1
47549;Magni's Resolution;272;80;16;4;1
47550;Cairne's Endurance;272;80;16;4;1
47551;Aethas' Intensity;272;80;16;4;1
47552;Jaina's Radiance;272;80;16;4;1
47553;Bolvar's Devotion;272;80;16;4;1
47554;Lady Liadrin's Conviction;272;80;16;4;1
49981;Fal'inrush, Defender of Quel'thalas;271;80;26;2;18
49997;Mithrios, Bronzebeard's Legacy;271;80;13;2;4
50012;Havoc's Call, Blade of Lordaeron Kings;271;80;13;2;0
50070;Glorenzelg, High-Blade of the Silver Hand;271;80;17;2;8
50425;Oathbinder, Charge of the Ranger-General;271;80;17;2;6
50426;Heaven's Fall, Kryss of a Thousand Lies;271;80;13;2;15
50427;Bloodsurge, Kel'Thuzad's Blade of Agony;271;80;21;2;7
50428;Royal Scepter of Terenas II;271;80;21;2;4
50429;Archus, Greatstaff of Antonidas;271;80;17;2;10
51939;Tel'thas, Dagger of the Blood King;271;80;21;2;15
51940;Windrunner's Heartseeker;271;80;26;2;18
51941;Pugius, Fist of Defiance;271;80;21;2;13
51942;Stormfury, Black Blade of the Betrayer;271;80;13;2;15
51943;Halion, Staff of Forgotten Love;271;80;17;2;10
51944;Valius, Gavel of the Lightbringer;271;80;21;2;4
51945;Tainted Twig of Nordrassil;271;80;17;2;10
51946;Warmace of Menethil;271;80;17;2;5
51947;Troggbane, Axe of the Frostborne King;271;80;13;2;0
53125;Apocalypse's Advance;271;80;8;4;4
53126;Umbrage Armbands;271;80;9;4;2
53127;Returning Footfalls;271;80;8;4;3
53129;Treads of Impending Resurrection;271;80;8;4;4
53132;Penumbra Pendant;271;80;2;4;0
53133;Signet of Twilight;271;80;11;4;0
53134;Phaseshifter's Bracers;271;80;9;4;2
53486;Bracers of Fiery Night;271;80;9;4;1
53487;Foreshadow Steps;271;80;8;4;4
53488;Split Shape Belt;271;80;6;4;3
53489;Cloak of Burning Dusk;271;80;16;4;1
53490;Ring of Phased Regeneration;271;80;11;4;0
54556;Abduction's Cover;271;80;16;4;1
54557;Baltharus' Gift;271;80;2;4;0
54558;Boots of Divided Being;271;80;8;4;3
54559;Bracers of the Heir;271;80;9;4;4
54560;Changeling Gloves;271;80;10;4;2
54561;Gloaming Sark;271;80;5;4;2
54562;Misbegotten Belt;271;80;6;4;1
54563;Saviana's Tribute;271;80;11;4;0
54564;Scion's Treads;271;80;8;4;4
54565;Surrogate Belt;271;80;6;4;4
54566;Twilight Scale Shoulders;271;80;3;4;3
54567;Zarithrian's Offering;271;80;11;4;0
54569;Sharpened Twilight Scale;271;80;12;4;0
54571;Petrified Twilight Scale;271;80;12;4;0
54572;Charred Twilight Scale;271;80;12;4;0
54573;Glowing Twilight Scale;271;80;12;4;0
51396;Wrathful Gladiator's Endgame;270;80;23;4;0
51407;Wrathful Gladiator's Compendium;270;80;23;4;0
51408;Wrathful Gladiator's Grimoire;270;80;23;4;0
51409;Wrathful Gladiator's Reprieve;270;80;23;4;0
51413;Wrathful Gladiator's Dreadplate Chestpiece;270;80;5;4;4
51414;Wrathful Gladiator's Dreadplate Gauntlets;270;80;10;4;4
51415;Wrathful Gladiator's Dreadplate Helm;270;80;1;4;4
51416;Wrathful Gladiator's Dreadplate Legguards;270;80;7;4;4
51417;Wrathful Gladiator's Sigil of Strife;270;80;28;4;10
51418;Wrathful Gladiator's Dreadplate Shoulders;270;80;3;4;4
51419;Wrathful Gladiator's Kodohide Robes;270;80;20;4;2
51420;Wrathful Gladiator's Kodohide Gloves;270;80;10;4;2
51421;Wrathful Gladiator's Kodohide Helm;270;80;1;4;2
51422;Wrathful Gladiator's Kodohide Legguards;270;80;7;4;2
51423;Wrathful Gladiator's Idol of Tenacity;270;80;28;4;8
51424;Wrathful Gladiator's Kodohide Spaulders;270;80;3;4;2
51425;Wrathful Gladiator's Dragonhide Robes;270;80;20;4;2
51426;Wrathful Gladiator's Dragonhide Gloves;270;80;10;4;2
51427;Wrathful Gladiator's Dragonhide Helm;270;80;1;4;2
51428;Wrathful Gladiator's Dragonhide Legguards;270;80;7;4;2
51429;Wrathful Gladiator's Idol of Resolve;270;80;28;4;8
51430;Wrathful Gladiator's Dragonhide Spaulders;270;80;3;4;2
51433;Wrathful Gladiator's Wyrmhide Robes;270;80;20;4;2
51434;Wrathful Gladiator's Wyrmhide Gloves;270;80;10;4;2
51435;Wrathful Gladiator's Wyrmhide Helm;270;80;1;4;2
51436;Wrathful Gladiator's Wyrmhide Legguards;270;80;7;4;2
51437;Wrathful Gladiator's Idol of Steadfastness;270;80;28;4;8
51438;Wrathful Gladiator's Wyrmhide Spaulders;270;80;3;4;2
51452;Wrathful Gladiator's Barrier;270;80;14;4;6
51455;Wrathful Gladiator's Redoubt;270;80;14;4;6
51458;Wrathful Gladiator's Chain Armor;270;80;5;4;3
51459;Wrathful Gladiator's Chain Gauntlets;270;80;10;4;3
51460;Wrathful Gladiator's Chain Helm;270;80;1;4;3
51461;Wrathful Gladiator's Chain Leggings;270;80;7;4;3
51462;Wrathful Gladiator's Chain Spaulders;270;80;3;4;3
51463;Wrathful Gladiator's Silk Raiment;270;80;20;4;1
51464;Wrathful Gladiator's Silk Handguards;270;80;10;4;1
51465;Wrathful Gladiator's Silk Cowl;270;80;1;4;1
51466;Wrathful Gladiator's Silk Trousers;270;80;7;4;1
51467;Wrathful Gladiator's Silk Amice;270;80;3;4;1
51468;Wrathful Gladiator's Ornamented Chestguard;270;80;5;4;4
51469;Wrathful Gladiator's Ornamented Gloves;270;80;10;4;4
51470;Wrathful Gladiator's Ornamented Headcover;270;80;1;4;4
51471;Wrathful Gladiator's Ornamented Legplates;270;80;7;4;4
51472;Wrathful Gladiator's Libram of Justice;270;80;28;4;7
51473;Wrathful Gladiator's Ornamented Spaulders;270;80;3;4;4
51474;Wrathful Gladiator's Scaled Chestpiece;270;80;5;4;4
51475;Wrathful Gladiator's Scaled Gauntlets;270;80;10;4;4
51476;Wrathful Gladiator's Scaled Helm;270;80;1;4;4
51477;Wrathful Gladiator's Scaled Legguards;270;80;7;4;4
51478;Wrathful Gladiator's Libram of Fortitude;270;80;28;4;7
51479;Wrathful Gladiator's Scaled Shoulders;270;80;3;4;4
51482;Wrathful Gladiator's Mooncloth Robe;270;80;20;4;1
51483;Wrathful Gladiator's Mooncloth Gloves;270;80;10;4;1
51484;Wrathful Gladiator's Mooncloth Hood;270;80;1;4;1
51485;Wrathful Gladiator's Mooncloth Leggings;270;80;7;4;1
51486;Wrathful Gladiator's Mooncloth Mantle;270;80;3;4;1
51487;Wrathful Gladiator's Satin Robe;270;80;20;4;1
51488;Wrathful Gladiator's Satin Gloves;270;80;10;4;1
51489;Wrathful Gladiator's Satin Hood;270;80;1;4;1
51490;Wrathful Gladiator's Satin Leggings;270;80;7;4;1
51491;Wrathful Gladiator's Satin Mantle;270;80;3;4;1
51492;Wrathful Gladiator's Leather Tunic;270;80;5;4;2
51493;Wrathful Gladiator's Leather Gloves;270;80;10;4;2
51494;Wrathful Gladiator's Leather Helm;270;80;1;4;2
51495;Wrathful Gladiator's Leather Legguards;270;80;7;4;2
51496;Wrathful Gladiator's Leather Spaulders;270;80;3;4;2
51497;Wrathful Gladiator's Ringmail Armor;270;80;20;4;3
51498;Wrathful Gladiator's Ringmail Gauntlets;270;80;10;4;3
51499;Wrathful Gladiator's Ringmail Helm;270;80;1;4;3
51500;Wrathful Gladiator's Ringmail Leggings;270;80;7;4;3
51501;Wrathful Gladiator's Totem of the Third Wind;270;80;28;4;9
51502;Wrathful Gladiator's Ringmail Spaulders;270;80;3;4;3
51503;Wrathful Gladiator's Linked Armor;270;80;20;4;3
51504;Wrathful Gladiator's Linked Gauntlets;270;80;10;4;3
51505;Wrathful Gladiator's Linked Helm;270;80;1;4;3
51506;Wrathful Gladiator's Linked Leggings;270;80;7;4;3
51507;Wrathful Gladiator's Totem of Indomitability;270;80;28;4;9
51508;Wrathful Gladiator's Linked Spaulders;270;80;3;4;3
51509;Wrathful Gladiator's Mail Armor;270;80;20;4;3
51510;Wrathful Gladiator's Mail Gauntlets;270;80;10;4;3
51511;Wrathful Gladiator's Mail Helm;270;80;1;4;3
51512;Wrathful Gladiator's Mail Leggings;270;80;7;4;3
51513;Wrathful Gladiator's Totem of Survival;270;80;28;4;9
51514;Wrathful Gladiator's Mail Spaulders;270;80;3;4;3
51533;Wrathful Gladiator's Shield Wall;270;80;14;4;6
51536;Wrathful Gladiator's Felweave Raiment;270;80;20;4;1
51537;Wrathful Gladiator's Felweave Handguards;270;80;10;4;1
51538;Wrathful Gladiator's Felweave Cowl;270;80;1;4;1
51539;Wrathful Gladiator's Felweave Trousers;270;80;7;4;1
51540;Wrathful Gladiator's Felweave Amice;270;80;3;4;1
51541;Wrathful Gladiator's Plate Chestpiece;270;80;5;4;4
51542;Wrathful Gladiator's Plate Gauntlets;270;80;10;4;4
51543;Wrathful Gladiator's Plate Helm;270;80;1;4;4
51544;Wrathful Gladiator's Plate Legguards;270;80;7;4;4
51545;Wrathful Gladiator's Plate Shoulders;270;80;3;4;4
50397;Ashen Band of Unmatched Destruction;268;80;11;4;0
50399;Ashen Band of Unmatched Wisdom;268;80;11;4;0
50401;Ashen Band of Unmatched Vengeance;268;80;11;4;0
50403;Ashen Band of Unmatched Courage;268;80;11;4;0
52571;Ashen Band of Unmatched Might;268;1;11;4;0
49888;Shadow's Edge;264;80;17;2;1
49890;Deathfrost Boots;264;80;8;4;1
49891;Leggings of Woven Death;264;80;7;4;1
49892;Lightweave Leggings;264;80;7;4;1
49893;Sandals of Consecration;264;80;8;4;1
49894;Blessed Cenarion Boots;264;80;8;4;2
49895;Footpads of Impending Death;264;80;8;4;2
49896;Earthsoul Boots;264;80;8;4;3
49897;Rock-Steady Treads;264;80;8;4;3
49898;Legwraps of Unleashed Nature;264;80;7;4;2
49899;Bladeborn Leggings;264;80;7;4;2
49900;Lightning-Infused Leggings;264;80;7;4;3
49901;Draconic Bonesplinter Legguards;264;80;7;4;3
49902;Puresteel Legplates;264;80;7;4;4
49903;Legplates of Painful Death;264;80;7;4;4
49904;Pillars of Might;264;80;7;4;4
49905;Protectors of Life;264;80;8;4;4
49906;Hellfrozen Bonegrinders;264;80;8;4;4
49907;Boots of Kingly Upheaval;264;80;8;4;4
49919;Cryptmaker;264;80;17;2;5
49949;Band of the Bone Colossus;264;80;11;4;0
49950;Frostbitten Fur Boots;264;80;8;4;2
49951;Gendarme's Cuirass;264;80;5;4;4
49952;Snowserpent Mail Helm;264;80;1;4;3
49960;Bracers of Dark Reckoning;264;80;9;4;4
49964;Legguards of Lost Hope;264;80;7;4;4
49967;Marrowgar's Frigid Eye;264;80;11;4;0
49968;Frozen Bonespike;264;80;21;2;15
49975;Bone Sentinel's Amulet;264;80;2;4;0
49976;Bulwark of Smouldering Steel;264;80;14;4;6
49977;Loop of the Endless Labyrinth;264;80;11;4;0
49978;Crushing Coldwraith Belt;264;80;6;4;1
49979;Handguards of Winter's Respite;264;80;10;4;2
49980;Rusted Bonespike Pauldrons;264;80;3;4;4
49982;Heartpierce;264;80;13;2;15
49983;Blood-Soaked Saronite Stompers;264;80;8;4;4
49985;Juggernaut Band;264;80;11;4;0
49986;Broken Ram Skull Helm;264;80;1;4;4
49987;Cultist's Bloodsoaked Spaulders;264;80;3;4;2
49988;Leggings of Northern Lights;264;80;7;4;3
49989;Ahn'kahar Onyx Neckguard;264;80;2;4;0
49990;Ring of Maddening Whispers;264;80;11;4;0
49991;Shoulders of Mercy Killing;264;80;3;4;1
49992;Nibelung;264;80;17;2;10
49993;Necrophotic Greaves;264;80;8;4;3
49994;The Lady's Brittle Bracers;264;80;9;4;1
49995;Fallen Lord's Handguards;264;80;10;4;4
49996;Deathwhisper Raiment;264;80;20;4;2
49998;Shadowvault Slayer's Cloak;264;80;16;4;1
49999;Skeleton Lord's Circle;264;80;11;4;0
50000;Scourge Hunter's Vambraces;264;80;9;4;3
50001;Ikfirus's Sack of Wonder;264;80;5;4;2
50002;Polar Bear Claw Bracers;264;80;9;4;4
50003;Boneguard Commander's Pauldrons;264;80;3;4;4
50005;Amulet of the Silent Eulogy;264;80;2;4;0
50006;Corp'rethar Ceremonial Crown;264;80;1;4;1
50008;Ring of Rapid Ascent;264;80;11;4;0
50009;Boots of Unnatural Growth;264;80;8;4;2
50010;Waistband of Righteous Fury;264;80;6;4;4
50011;Gunship Captain's Mittens;264;80;10;4;1
50014;Greatcloak of the Turned Champion;264;80;16;4;1
50015;Belt of the Blood Nova;264;80;6;4;3
50016;Rib Spreader;264;80;13;2;15
50019;Winding Sheet;264;80;16;4;1
50020;Raging Behemoth's Shoulderplates;264;80;3;4;4
50021;Aldriana's Gloves of Secrecy;264;80;10;4;2
50022;Dual-Bladed Pauldrons;264;80;3;4;3
50023;Bile-Encrusted Medallion;264;80;2;4;0
50024;Blightborne Warplate;264;80;5;4;4
50025;Seal of Many Mouths;264;80;11;4;0
50026;Helm of the Elder Moon;264;80;1;4;2
50027;Rot-Resistant Breastplate;264;80;5;4;4
50028;Trauma;264;80;21;2;4
50030;Bloodsunder's Bracers;264;80;9;4;3
50032;Death Surgeon's Sleeves;264;80;9;4;1
50033;Corpse-Impaling Spike;264;80;26;2;19
50034;Zod's Repeating Longbow;264;80;15;2;2
50035;Black Bruise;264;80;21;2;13
50036;Belt of Broken Bones;264;80;6;4;4
50037;Fleshrending Gauntlets;264;80;10;4;4
50038;Carapace of Forgotten Kings;264;80;5;4;3
50040;Distant Land;264;80;17;2;10
50041;Leather of Stitched Scourge Parts;264;80;7;4;2
50042;Gangrenous Leggings;264;80;7;4;2
50056;Plaguebringer's Stained Pants;264;80;7;4;1
50059;Horrific Flesh Epaulets;264;80;3;4;3
50060;Faceplate of the Forgotten;264;80;1;4;4
50061;Holiday's Grace;264;80;2;4;0
50062;Plague Scientist's Boots;264;80;8;4;1
50063;Lingering Illness;264;80;6;4;1
50064;Unclean Surgical Gloves;264;80;10;4;3
50065;Icecrown Glacial Wall;264;80;14;4;6
50067;Astrylian's Sutured Cinch;264;80;6;4;2
50068;Rigormortis;264;80;21;2;7
50069;Professor's Bloodied Smock;264;80;6;4;2
50071;Treads of the Wasteland;264;80;8;4;3
50072;Landsoul's Horned Greathelm;264;80;1;4;4
50073;Geistlord's Punishment Sack;264;80;1;4;2
50074;Royal Crimson Cloak;264;80;16;4;1
50075;Taldaram's Plated Fists;264;80;10;4;4
50170;Valanar's Other Signet Ring;264;80;11;4;0
50171;Shoulders of Frost-Tipped Thorns;264;80;3;4;2
50172;Sanguine Silk Robes;264;80;20;4;1
50173;Shadow Silk Spindle;264;80;23;4;0
50174;Incarnadine Band of Mending;264;80;11;4;0
50175;Crypt Keeper's Bracers;264;80;9;4;4
50176;San'layn Ritualist Gloves;264;80;10;4;1
50177;Mail of Crimson Coins;264;80;5;4;3
50178;Bloodfall;264;80;17;2;6
50179;Last Word;264;80;13;2;4
50180;Lana'thel's Chain of Flagellation;264;80;2;4;0
50181;Dying Light;264;80;17;2;10
50182;Blood Queen's Crimson Choker;264;80;2;4;0
50183;Lungbreaker;264;80;13;2;15
50184;Keleseth's Seducer;264;80;22;2;13
50185;Devium's Eternally Cold Ring;264;80;11;4;0
50186;Frostbrood Sapphire Ring;264;80;11;4;0
50187;Coldwraith Links;264;80;6;4;4
50188;Anub'ar Stalker's Gloves;264;80;10;4;3
50190;Grinning Skull Greatboots;264;80;8;4;4
50192;Scourge Reaver's Legplates;264;80;7;4;4
50195;Noose of Malachite;264;80;2;4;0
50199;Leggings of Dying Candles;264;80;7;4;4
50202;Snowstorm Helm;264;80;1;4;3
50204;Wand of the Drowned Contessa;264;80;26;2;19
50205;Frostbinder's Shredded Cape;264;80;16;4;1
50333;Toskk's Maximized Wristguards;264;80;9;4;2
50343;Whispering Fanged Skull;264;80;12;4;0
50344;Unidentifiable Organ;264;80;12;4;0
50345;Muradin's Spyglass;264;80;12;4;0
50346;Sliver of Pure Ice;264;80;12;4;0
50351;Tiny Abomination in a Jar;264;80;12;4;0
50352;Corpse Tongue Coin;264;80;12;4;0
50353;Dislodged Foreign Object;264;80;12;4;0
50354;Bauble of True Blood;264;80;12;4;0
50355;Herkuml War Token;264;80;12;4;0
50356;Corroded Skeleton Key;264;80;12;4;0
50357;Maghia's Misguided Quill;264;80;12;4;0
50358;Purified Lunar Dust;264;80;12;4;0
50359;Althor's Abacus;264;80;12;4;0
50360;Phylactery of the Nameless Lich;264;80;12;4;0
50361;Sindragosa's Flawless Fang;264;80;12;4;0
50362;Deathbringer's Will;264;80;12;4;0
50411;Scourgeborne Waraxe;264;80;13;2;0
50412;Bloodvenom Blade;264;80;13;2;7
50413;Nerub'ar Stalker's Cord;264;80;6;4;3
50414;Might of Blight;264;80;11;4;0
50415;Bryntroll, the Bone Arbiter;264;80;17;2;1
50416;Boots of the Funeral March;264;80;8;4;4
50417;Bracers of Eternal Dreaming;264;80;9;4;2
50418;Robe of the Waking Nightmare;264;80;20;4;1
50421;Sindragosa's Cruel Claw;264;80;2;4;0
50423;Sundial of Eternal Dusk;264;80;23;4;0
50424;Memory of Malygos;264;80;11;4;0
50444;Rowan's Rifle of Silver Bullets;264;80;26;2;3
50447;Harbinger's Bone Band;264;80;11;4;0
50449;Stiffened Corpse Shoulderpads;264;80;3;4;1
50450;Leggings of Dubious Charms;264;80;7;4;3
50451;Belt of the Lonely Noble;264;80;6;4;4
50452;Wodin's Lucky Necklace;264;80;2;4;0
50453;Ring of Rotting Sinew;264;80;11;4;0
50454;Idol of the Black Willow;264;80;28;4;8
50455;Libram of Three Truths;264;80;28;4;7
50456;Idol of the Crying Moon;264;80;28;4;8
50457;Idol of the Lunar Eclipse;264;80;28;4;8
50458;Bizuri's Totem of Shattered Ice;264;80;28;4;9
50459;Sigil of the Hanged Man;264;80;28;4;10
50460;Libram of Blinding Light;264;80;28;4;7
50461;Libram of the Eternal Tower;264;80;28;4;7
50462;Sigil of the Bone Gryphon;264;80;28;4;10
50463;Totem of the Avalanche;264;80;28;4;9
50464;Totem of the Surging Sea;264;80;28;4;9
50466;Sentinel's Winter Cloak;264;80;16;4;1
50467;Might of the Ocean Serpent;264;80;16;4;1
50468;Drape of the Violet Tower;264;80;16;4;1
50469;Volde's Cloak of the Night Sky;264;80;16;4;1
50470;Recovered Scarlet Onslaught Cape;264;80;16;4;1
50472;Nightmare Ender;264;80;26;2;19
