"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderwater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_Lang_enUS","AreaName_Lang_enGB","AreaName_Lang_koKR","AreaName_Lang_frFR","AreaName_Lang_deDE","AreaName_Lang_enCN","AreaName_Lang_zhCN","AreaName_Lang_enTW","AreaName_Lang_zhTW","AreaName_Lang_esES","AreaName_Lang_esMX","AreaName_Lang_ruRU","AreaName_Lang_ptPT","AreaName_Lang_ptBR","AreaName_Lang_itIT","AreaName_Lang_Unk","AreaName_Lang_Mask","FactionGroupMask","LiquidTypeID_1","LiquidTypeID_2","LiquidTypeID_3","LiquidTypeID_4","MinElevation","Ambient_Multiplier","Lightid"
"123","0","33","204","1073741888","0","11","0","3","0","34","Bal'lal Ruins","Bal'lal Ruins","Ruines de Bal'lal","Ruinen von Bal'lal","","","Ruinas de Bal'lal","Ruinas de Bal'lal","Руины Бал'лал","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"125","0","33","205","1073741888","0","11","0","3","0","35","Kal'ai Ruins","Kal'ai Ruins","Ruines de Kal'ai","Ruinen von Kal'ai","","","Ruinas de Kal'ai","Ruinas de Kal'ai","Руины Кал'аи","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"126","0","33","206","1073741888","0","11","0","3","0","0","Tkashi Ruins","Tkashi Ruins","Ruines de Tkashi","Ruinen von Tkashi","","","Ruinas de Tkashi","Ruinas de Tkashi","Руины Ткаши","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"127","0","33","207","1073741888","0","11","0","3","0","40","Balia'mah Ruins","Balia'mah Ruins","Ruines de Balia'mah","Ruinen von Balia'mah","","","Ruinas de Balia'mah","Ruinas de Balia'mah","Руины Балиа'ма","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"128","0","33","208","1073741888","0","11","0","3","0","36","Ziata'jai Ruins","Ziata'jai Ruins","Ruines de Ziata'jai","Ruinen von Ziata'jai","","","Ruinas de Ziata'jai","Ruinas de Ziata'jai","Руины Зиата'джаи","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"129","0","33","209","1073741888","0","11","0","3","0","37","Mizjah Ruins","Mizjah Ruins","Ruines de Mizjah","Ruinen von Mizjah","","","Ruinas de Mizjah","Ruinas de Mizjah","Руины Мизжа","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"130","0","0","210","64","0","11","28","2","0","0","Silverpine Forest","Silverpine Forest","Forêt des Pins argentés","Silberwald","","","Bosque de Argénteos","Bosque de Argénteos","Серебряный бор","","","","","","","","16712190","4","0","0","0","0","-500","0","0"
"131","0","1","211","1076887616","0","11","0","0","0","5","Kharanos","Kharanos","Kharanos","Kharanos","","","Kharanos","Kharanos","Каранос","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"132","0","1","212","1074790400","0","11","0","0","0","0","Coldridge Valley","Coldridge Valley","Vallée des Frigères","Eisklammtal","","","Valle de Crestanevada","Valle de Crestanevada","Холодная долина","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"133","0","1","213","1073741888","0","11","42","8","0","10","Gnomeregan","Gnomeregan","Gnomeregan","Gnomeregan","","","Gnomeregan","Gnomeregan","Гномреган","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"134","0","1","214","1073741888","0","11","0","8","0","10","Gol'Bolar Quarry","Gol'Bolar Quarry","Carrière de Gol'Bolar","Steinbruch von Gol'Bolar","","","Cantera de Gol'Bolar","Cantera de Gol'Bolar","Карьер Гол'Болар","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"135","0","1","215","1073741888","0","11","0","0","121","7","Frostmane Hold","Frostmane Hold","Repaire des Crins-de-givre","Höhle der Frostmähnen","","","Poblado Peloescarcha","Poblado Peloescarcha","Форт Мерзлогривов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"136","0","1","216","1073741888","0","11","0","0","0","5","The Grizzled Den","The Grizzled Den","L'antre Gris","Der Graufelsbau","","","El Cubil Pardo","El Cubil Pardo","Серая берлога","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"137","0","1","217","1075839040","0","11","0","0","0","7","Brewnall Village","Brewnall Village","Brassetout","Bräuhall","","","Las Birras","Las Birras","Поселок Пивоваров","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"138","0","1","218","1073741888","0","11","0","8","0","7","Misty Pine Refuge","Misty Pine Refuge","Refuge de Brumepins","Nebelfichtenzuflucht","","","Refugio Pinobruma","Refugio Pinobruma","Сторожка у заснеженной сосны","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"139","0","0","219","64","0","11","37","205","0","0","Eastern Plaguelands","Eastern Plaguelands","Maleterres de l'est","Östliche Pestländer","","","Tierras de la Peste del Este","Tierras de la Peste del Este","Восточные Чумные земли","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"141","1","0","220","64","0","11","48","11","0","0","Teldrassil","Teldrassil","Teldrassil","Teldrassil","","","Teldrassil","Teldrassil","Тельдрассил","","","","","","","","16712190","2","0","0","0","0","-500","0","0"
"142","0","38","221","1073741888","0","11","0","1","0","15","Ironband's Excavation Site","Ironband's Excavation Site","Excavations de Baguefer","Eisenbands Ausgrabungsstätte","","","Excavación de Vetaferro","Excavación de Vetaferro","Раскопки Сталекрута","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"143","0","38","222","1073741888","0","11","0","14","0","18","Mo'grosh Stronghold","Mo'grosh Stronghold","Bastion des Mo'grosh","Festung Mo'grosh","","","Fortaleza de Mo'grosh","Fortaleza de Mo'grosh","Оплот Мо'грош","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"144","0","38","223","1076887616","0","11","0","1","0","10","Thelsamar","Thelsamar","Thelsamar","Thelsamar","","","Thelsamar","Thelsamar","Телcамар","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"145","0","38","224","1073741888","0","11","0","1","0","18","Algaz Gate","Algaz Gate","Porte d'Algaz","Algaz-Tor","","","Puerta de Algaz","Puerta de Algaz","Врата Альгаза","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"146","0","38","225","1075839040","0","11","230","1","0","15","Stonewrought Dam","Stonewrought Dam","Barrage de Formepierre","Der Steinwerkdamm","","","Presa de las Tres Cabezas","Presa de las Tres Cabezas","Каменная Плотина","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"147","0","38","226","1073741888","0","11","0","1","0","15","The Farstrider Lodge","The Farstrider Lodge","Le pavillon des Pérégrins","Jagdhütte der Weltenwanderer","","","Cabaña del Errante","Cabaña del Errante","Приют Странников","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"148","1","0","227","64","0","11","28","191","0","0","Darkshore","Darkshore","Sombrivage","Dunkelküste","","","Costa Oscura","Costa Oscura","Темные берега","","","","","","","","16712190","2","0","0","0","0","-500","0","0"
"149","0","38","228","1073741888","0","11","0","1","0","12","Silver Stream Mine","Silver Stream Mine","Mine du Ru d'argent","Silberbachmine","","","Mina de Fuenteplata","Mina de Fuenteplata","Рудник у Серебряного ручейка","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"150","0","11","229","1075839040","0","11","0","191","0","20","Menethil Harbor","Menethil Harbor","Port de Menethil","Hafen von Menethil","","","Puerto de Menethil","Puerto de Menethil","Гавань Менетилов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"151","451","0","560","17472","0","11","47","226","0","0","Designer Island","Designer Island","Île des concepteurs","Designer-Insel","","","Isla del Diseñador","Isla del Diseñador","Остров Дизайнера","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"152","0","85","230","1075839040","0","11","0","2","0","9","The Bulwark","The Bulwark","La Barricade","Das Bollwerk","","","El Baluarte","El Baluarte","Бастион","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"153","0","85","607","1073741888","0","11","0","2","0","10","Ruins of Lordaeron","Ruins of Lordaeron","Ruines de Lordaeron","Ruinen von Lordaeron","","","Ruinas de Lordaeron","Ruinas de Lordaeron","Руины Лордерона","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"154","0","85","231","1076887552","0","11","0","15","0","0","Deathknell","Deathknell","Le Glas","Todesend","","","Camposanto","Camposanto","Могильник","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"155","0","85","232","1073741824","0","11","0","2","0","0","Night Web's Hollow","Night Web's Hollow","Grottes des Tisse-nuit","Nachtwebergrund","","","Hoya Nocturácnidas","Hoya Nocturácnidas","Паучья низина","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"156","0","85","233","1073741888","0","11","0","2","0","6","Solliden Farmstead","Solliden Farmstead","Ferme des Solliden","Sollidens Bauernhof","","","Hacienda Solliden","Hacienda Solliden","Усадьба Соллиден","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"157","0","85","234","1073741888","0","11","0","15","0","8","Agamand Mills","Agamand Mills","Moulins d'Agamand","Agamands Mühlen","","","Molinos de Agamand","Molinos de Agamand","Мельницы Агамондов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"158","0","85","235","1073741888","0","11","0","15","0","0","Agamand Family Crypt","Agamand Family Crypt","Crypte de la famille Agamand","Gruft der Familie Agamand","","","Cripta de la Familia Agamand","Cripta de la Familia Agamand","Семейная усыпальница Агамондов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"159","0","85","236","1076887616","0","11","0","15","0","5","Brill","Brill","Brill","Brill","","","Rémol","Rémol","Брилл","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"160","0","85","237","1073741888","0","11","0","2","0","12","Whispering Gardens","Whispering Gardens","Jardins des murmures","Flüstergärten","","","Jardines de los Susurros","Jardines de los Susurros","Шепчущие сады","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"161","0","85","238","1073741888","0","11","0","2","0","10","Terrace of Repose","Terrace of Repose","Terrasse de la quiétude","Terrasse der Muße","","","Bancal del Reposo","Bancal del Reposo","Терраса Покоя","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"162","0","85","239","1073741888","0","11","0","2","0","7","Brightwater Lake","Brightwater Lake","Lac Étincelant","Blendwassersee","","","Lago Aguasclaras","Lago Aguasclaras","Озеро Ясноводное","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"163","0","85","240","1073741888","0","11","0","2","0","0","Gunther's Retreat","Gunther's Retreat","Retraite de Gunther","Gunthers Zufluchtsort","","","Refugio de Gunther","Refugio de Gunther","Приют Гюнтера","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"164","0","85","241","1073741888","0","11","0","2","0","7","Garren's Haunt","Garren's Haunt","Antre de Garren","Garrens Schlupfwinkel","","","Granja de Garren","Granja de Garren","Ферма Гаррена","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"165","0","85","242","1073741888","0","11","0","15","0","5","Balnir Farmstead","Balnir Farmstead","Ferme des Balnir","Balnirs Bauernhof","","","Hacienda Balnir","Hacienda Balnir","Усадьба Балнира","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"166","0","85","243","1073741888","0","11","0","2","0","5","Cold Hearth Manor","Cold Hearth Manor","Manoir du Foyer froid","Das verlassene Anwesen","","","Mansión Fríogar","Mansión Fríogar","Поместье ""Остывший Очаг""","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"167","0","85","244","1073741888","0","11","0","2","0","8","Crusader Outpost","Crusader Outpost","Avant-poste des Croisés","Außenposten der Kreuzzügler","","","Avanzada de los Cruzados","Avanzada de los Cruzados","Застава Алого Ордена","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"168","0","85","245","1073741888","0","11","0","2","0","0","The North Coast","The North Coast","La Côte nord","Die Nordküste","","","La Costa Norte","La Costa Norte","Северное побережье","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"169","0","85","577","1073741888","0","11","0","0","0","0","Whispering Shore","Whispering Shore","Rivage des Murmures","Die flüsternde Küste","","","Costa Murmurante","Costa Murmurante","Шепчущий берег","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"170","0","0","246","64","0","11","31","2","0","0","Lordamere Lake","Lordamere Lake","Lac Lordamere","Der Lordameresee","","","Lago Lordamere","Lago Lordamere","Озеро Лордамер","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"172","0","130","247","1073741888","0","11","0","2","0","18","Fenris Isle","Fenris Isle","Île de Fenris","Insel Fenris","","","Isla de Fenris","Isla de Fenris","Остров Фенриса","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"173","0","85","620","1073741888","0","11","0","2","0","0","Faol's Rest","Faol's Rest","Repos de Faol","Faols Ruheplatz","","","Tumba de Faol","Tumba de Faol","Могила Фаола","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"186","1","141","622","1076887616","0","11","0","11","0","5","Dolanaar","Dolanaar","Dolanaar","Dolanaar","","","Dolanaar","Dolanaar","Доланаар","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"187","1","141","248","1073741888","0","11","48","76","63","7","Darnassus UNUSED","Darnassus UNUSED","Darnassus","Darnassus UNUSED","","","Darnassus UNUSED","Darnassus UNUSED","Дарнас НЕ ИСПОЛЬЗУЕТСЯ","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"188","1","141","561","1076887552","0","11","0","11","0","0","Shadowglen","Shadowglen","Sombrevallon","Laubschattental","","","Cañada Umbría","Cañada Umbría","Тенистая долина","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"189","0","1","249","1073741888","0","11","0","8","0","5","Steelgrill's Depot","Steelgrill's Depot","Dépôt de Grillacier","Stahlrosts Depot","","","Almacén de Brasacerada","Almacén de Brasacerada","Поселок Сталежара","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"190","0","28","250","1073741888","0","11","0","0","0","56","Hearthglen","Hearthglen","Âtreval","Herdweiler","","","Vega del Amparo","Vega del Amparo","Дольный Очаг","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"192","0","28","251","1073741888","0","11","0","0","0","55","Northridge Lumber Camp","Northridge Lumber Camp","Camp de bûcherons de la Crête du nord","Sägewerk des Nordkamms","","","Aserradero Crestanorte","Aserradero Crestanorte","Лесопилка Северного Кряжа","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"193","0","28","252","1073741888","0","11","0","15","0","55","Ruins of Andorhal","Ruins of Andorhal","Ruines d'Andorhal","Die Ruinen von Andorhal","","","Ruinas de Andorhal","Ruinas de Andorhal","Руины Андорала","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"195","0","28","253","1073741888","0","11","0","0","0","0","School of Necromancy","School of Necromancy","École de nécromancie","Schule der Totenbeschwörung","","","Escuela de Nigromancia","Escuela de Nigromancia","Школа некромантии","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
