creature_entry;level;hp;mana;armor;str;agi;sta;inte;spi;min_dmg;max_dmg
329;197;19700;4622;2270;197;161;352;1223;1630;0;0
329;198;19800;4642;2280;198;162;354;1230;1640;0;0
329;199;19900;4662;2290;199;163;356;1237;1650;0;0
329;200;20000;4682;2300;200;164;358;1244;1660;0;0
329;201;20100;4702;2310;201;165;360;1251;1670;0;0
329;202;20200;4722;2320;202;166;362;1258;1680;0;0
329;203;20300;4742;2330;203;167;364;1265;1690;0;0
329;204;20400;4762;2340;204;168;366;1272;1700;0;0
329;205;20500;4782;2350;205;169;368;1279;1710;0;0
329;206;20600;4802;2360;206;170;370;1286;1720;0;0
329;207;20700;4822;2370;207;171;372;1293;1730;0;0
329;208;20800;4842;2380;208;172;374;1300;1740;0;0
329;209;20900;4862;2390;209;173;376;1307;1750;0;0
329;210;21000;4882;2400;210;174;378;1314;1760;0;0
329;211;21100;4902;2410;211;175;380;1321;1770;0;0
329;212;21200;4922;2420;212;176;382;1328;1780;0;0
329;213;21300;4942;2430;213;177;384;1335;1790;0;0
329;214;21400;4962;2440;214;178;386;1342;1800;0;0
329;215;21500;4982;2450;215;179;388;1349;1810;0;0
329;216;21600;5002;2460;216;180;390;1356;1820;0;0
329;217;21700;5022;2470;217;181;392;1363;1830;0;0
329;218;21800;5042;2480;218;182;394;1370;1840;0;0
329;219;21900;5062;2490;219;183;396;1377;1850;0;0
329;220;22000;5082;2500;220;184;398;1384;1860;0;0
329;221;22100;5102;2510;221;185;400;1391;1870;0;0
329;222;22200;5122;2520;222;186;402;1398;1880;0;0
329;223;22300;5142;2530;223;187;404;1405;1890;0;0
329;224;22400;5162;2540;224;188;406;1412;1900;0;0
329;225;22500;5182;2550;225;189;408;1419;1910;0;0
329;226;22600;5202;2560;226;190;410;1426;1920;0;0
329;227;22700;5222;2570;227;191;412;1433;1930;0;0
329;228;22800;5242;2580;228;192;414;1440;1940;0;0
329;229;22900;5262;2590;229;193;416;1447;1950;0;0
329;230;23000;5282;2600;230;194;418;1454;1960;0;0
329;231;23100;5302;2610;231;195;420;1461;1970;0;0
329;232;23200;5322;2620;232;196;422;1468;1980;0;0
329;233;23300;5342;2630;233;197;424;1475;1990;0;0
329;234;23400;5362;2640;234;198;426;1482;2000;0;0
329;235;23500;5382;2650;235;199;428;1489;2010;0;0
329;236;23600;5402;2660;236;200;430;1496;2020;0;0
329;237;23700;5422;2670;237;201;432;1503;2030;0;0
329;238;23800;5442;2680;238;202;434;1510;2040;0;0
329;239;23900;5462;2690;239;203;436;1517;2050;0;0
329;240;24000;5482;2700;240;204;438;1524;2060;0;0
329;241;24100;5502;2710;241;205;440;1531;2070;0;0
329;242;24200;5522;2720;242;206;442;1538;2080;0;0
329;243;24300;5542;2730;243;207;444;1545;2090;0;0
329;244;24400;5562;2740;244;208;446;1552;2100;0;0
329;245;24500;5582;2750;245;209;448;1559;2110;0;0
329;246;24600;5602;2760;246;210;450;1566;2120;0;0
329;247;24700;5622;2770;247;211;452;1573;2130;0;0
329;248;24800;5642;2780;248;212;454;1580;2140;0;0
329;249;24900;5662;2790;249;213;456;1587;2150;0;0
329;250;25000;5682;2800;250;214;458;1594;2160;0;0
329;251;25100;5702;2810;251;215;460;1601;2170;0;0
329;252;25200;5722;2820;252;216;462;1608;2180;0;0
329;253;25300;5742;2830;253;217;464;1615;2190;0;0
329;254;25400;5762;2840;254;218;466;1622;2200;0;0
329;255;25500;5782;2850;255;219;468;1629;2210;0;0
416;1;34;10;22;20;20;20;25;23;0;1
416;2;43;48;21;21;20;20;26;24;1;2
416;3;56;57;32;22;20;21;27;25;2;4
416;4;68;66;57;23;21;21;29;26;3;6
416;5;80;76;87;23;21;22;30;27;4;8
416;6;92;85;122;24;21;22;31;28;6;10
416;7;105;95;166;25;21;23;32;29;7;12
416;8;119;105;216;26;21;23;33;30;8;13
416;9;134;115;275;27;21;23;35;32;9;14
416;10;149;126;342;27;22;24;36;33;9;15
416;11;167;151;362;28;22;24;39;35;10;16
416;12;184;177;384;29;22;26;44;38;11;17
416;13;202;198;405;30;22;26;47;40;11;18
416;14;220;234;429;31;22;28;56;45;12;19
416;15;239;260;451;32;23;29;61;48;12;20
416;16;257;282;475;34;23;30;64;50;13;21
416;17;277;309;498;36;23;31;68;53;14;23
416;18;297;336;519;37;23;32;72;55;15;24
416;19;318;368;543;38;23;33;76;58;17;26
416;20;340;396;565;40;24;35;81;61;17;27
416;21;362;419;588;42;24;35;84;64;18;28
416;22;389;447;612;44;24;37;89;67;19;30
416;23;415;476;633;45;24;37;92;69;20;31
416;24;444;509;657;46;25;39;97;73;20;31
416;25;471;538;679;47;25;40;101;75;21;33
416;26;502;563;701;49;25;41;105;78;21;34
416;27;532;597;725;50;25;43;110;81;23;35
416;28;562;652;747;52;25;43;121;86;23;36
416;29;591;682;770;54;26;45;126;89;23;37
416;30;618;717;792;54;26;46;131;92;25;39
416;31;646;743;814;56;26;47;134;95;26;40
416;32;674;779;838;57;26;49;139;98;27;41
416;33;701;810;860;59;27;49;143;101;27;42
416;34;728;842;883;60;27;51;147;104;27;43
416;35;757;884;904;62;27;52;152;107;28;44
416;36;785;911;972;63;28;53;156;110;29;45
416;37;814;943;1045;64;28;55;161;114;30;47
416;38;843;982;1118;66;28;55;165;116;31;48
416;39;873;1015;1196;68;28;57;170;120;32;49
416;40;904;1053;1277;70;29;59;174;123;33;51
416;41;932;1087;1363;72;29;59;178;126;35;54
416;42;970;1145;1454;77;29;61;190;131;37;57
416;43;1008;1180;1546;81;29;62;194;134;39;60
416;44;1047;1214;1646;88;30;63;199;138;42;65
416;45;1087;1254;1747;91;30;65;204;141;45;75
416;46;1127;1294;1782;93;30;66;208;144;46;70
416;47;1170;1330;1818;95;31;68;213;148;47;72
416;48;1212;1366;1851;97;31;68;218;151;48;73
416;49;1257;1412;1887;99;31;70;223;155;49;75
416;50;1302;1449;1920;101;32;72;228;158;51;77
416;51;1347;1487;1956;103;32;73;232;161;51;78
416;52;1394;1534;1991;105;32;74;237;165;52;80
416;53;1441;1572;2025;107;33;75;241;168;54;82
416;54;1489;1615;2060;109;33;77;247;172;54;83
416;55;1537;1654;2093;111;33;79;252;176;56;85
416;56;1587;1717;2131;114;34;80;265;181;57;87
416;57;1637;1762;2165;116;34;81;271;185;58;88
416;58;1688;1802;2198;117;34;82;275;188;69;105
416;59;1741;1847;2234;120;35;84;281;193;75;114
416;60;1793;1897;2427;122;35;86;286;196;109;165
416;61;1848;1938;2617;125;35;87;286;206;116;175
416;62;1903;1984;2807;126;35;89;286;212;124;187
416;63;1958;2031;2998;129;36;90;286;220;132;199
416;64;2014;2078;3188;131;36;92;287;226;139;211
416;65;2071;2125;3378;134;36;94;288;233;148;223
416;66;2131;2173;3569;135;37;94;297;239;156;236
416;67;2192;2226;3759;138;37;96;306;246;164;248
416;68;2255;2270;3949;140;37;97;312;251;192;290
416;69;2317;2319;4141;143;38;99;319;257;211;317
416;70;2381;2374;4330;145;38;101;327;263;228;343
416;71;2526;2419;4524;147;41;102;331;269;235;354
416;72;2666;2475;4717;150;44;104;335;275;242;364
416;73;2809;2526;4910;153;47;105;339;281;249;374
416;74;2955;2577;5104;168;51;107;343;333;256;385
416;75;3102;2634;5299;185;55;109;347;339;264;397
416;76;3250;2686;5492;203;59;110;351;344;271;408
416;77;3401;2743;5688;224;64;113;355;349;279;420
416;78;3553;2791;5881;246;68;114;360;355;287;432
416;79;3709;2850;6078;270;74;116;364;360;295;444
416;80;3867;2908;6273;297;79;118;369;367;305;458
417;1;1;1;1;1;1;1;1;1;1;1
417;2;1;1;1;1;1;1;1;1;1;1
417;3;1;1;1;1;1;1;1;1;1;1
417;4;1;1;1;1;1;1;1;1;1;1
417;5;1;1;1;1;1;1;1;1;1;1
417;6;1;1;1;1;1;1;1;1;1;1
417;7;1;1;1;1;1;1;1;1;1;1
417;8;1;1;1;1;1;1;1;1;1;1
417;9;1;1;1;1;1;1;1;1;1;1
417;10;1;1;1;1;1;1;1;1;1;1
417;11;1;1;1;1;1;1;1;1;1;1
417;12;1;1;1;1;1;1;1;1;1;1
417;13;1;1;1;1;1;1;1;1;1;1
417;14;1;1;1;1;1;1;1;1;1;1
417;15;1;1;1;1;1;1;1;1;1;1
417;16;1;1;1;1;1;1;1;1;1;1
417;17;1;1;1;1;1;1;1;1;1;1
417;18;1;1;1;1;1;1;1;1;1;1
417;19;1;1;1;1;1;1;1;1;1;1
417;20;1;1;1;1;1;1;1;1;1;1
417;21;1;1;1;1;1;1;1;1;1;1
417;22;1;1;1;1;1;1;1;1;1;1
417;23;1;1;1;1;1;1;1;1;1;1
417;24;1;1;1;1;1;1;1;1;1;1
417;25;1;1;1;1;1;1;1;1;1;1
417;26;1;1;1;1;1;1;1;1;1;1
417;27;1;1;1;1;1;1;1;1;1;1
417;28;1;1;1;1;1;1;1;1;1;1
417;29;1;1;1;1;1;1;1;1;1;1
417;30;770;657;946;57;18;107;48;51;19;31
417;31;807;677;974;59;19;111;49;52;19;32
417;32;844;720;1002;60;19;115;50;53;19;32
417;33;882;742;1028;62;20;119;51;54;20;33
417;34;919;776;1057;63;20;123;52;56;20;34
417;35;958;822;1083;65;21;127;54;57;21;35
417;36;997;845;1168;66;21;131;55;59;22;36
417;37;1038;880;1257;68;21;135;56;60;23;37
417;38;1078;917;1350;70;22;139;58;62;23;37
417;39;1120;953;1450;72;22;143;59;63;24;39
417;40;1165;988;1554;74;23;148;61;65;24;40
417;41;1204;1026;1662;76;23;152;62;66;26;43
417;42;1255;1064;1777;81;23;156;63;67;27;45
417;43;1304;1104;1898;86;24;160;65;69;30;48
417;44;1354;1143;2026;93;25;164;65;70;32;52
417;45;1404;1182;2159;96;25;169;67;72;34;54
417;46;1458;1223;2204;98;26;173;68;73;34;55
417;47;1512;1264;2246;100;26;177;70;75;35;57
417;48;1567;1306;2289;102;27;181;72;76;36;58
417;49;1624;1348;2333;104;27;186;73;78;37;60
417;50;1683;1393;2376;107;28;190;75;80;38;61
417;51;1742;1436;2419;109;29;194;76;81;38;62
417;52;1802;1482;2463;111;29;199;77;82;40;64
417;53;1863;1528;2506;113;30;203;79;84;40;65
417;54;1925;1573;2548;115;30;207;80;85;42;67
417;55;1986;1631;2591;117;31;212;82;88;42;68
417;56;2051;1667;2635;120;31;216;83;89;43;69
417;57;2116;1727;2678;122;32;221;84;90;44;71
417;58;2182;1764;2721;124;33;225;87;92;57;89
417;59;2251;1825;2764;127;33;230;88;94;61;97
417;60;2320;1876;3005;129;34;234;90;96;78;122
417;61;2389;1915;3242;132;35;239;105;99;90;140
417;62;2460;1979;3479;133;36;243;108;102;100;154
417;63;2531;2019;3716;136;37;248;112;105;107;165
417;64;2602;2084;3953;138;38;252;115;108;113;175
417;65;2678;2150;4190;141;39;257;119;110;120;185
417;66;2754;2193;4426;143;39;261;122;113;128;197
417;67;2833;2260;4665;146;41;266;124;115;135;208
417;68;2913;2304;4901;148;41;271;127;118;158;243
417;69;2995;2373;5138;151;42;275;130;120;173;266
417;70;3077;2431;5375;153;43;280;133;122;189;289
417;71;3242;2489;5615;155;47;285;134;125;194;297
417;72;3401;2550;5854;158;50;289;136;127;200;306
417;73;3566;2610;6094;161;54;294;138;130;206;315
417;74;3733;2671;6334;177;58;299;139;190;212;324
417;75;3903;2744;6575;195;63;304;141;194;217;333
417;76;4072;2807;6815;214;67;309;143;196;222;341
417;77;4247;2870;7056;236;72;314;144;200;228;350
417;78;4422;2935;7298;260;78;318;146;202;234;359
417;79;4602;3000;7540;285;84;323;148;206;240;369
417;80;4787;3077;7782;314;90;328;150;209;246;379
510;1;60;60;144;20;16;20;13;8;0;0
510;2;73;73;168;21;17;21;14;10;0;0
510;3;87;87;191;22;18;22;15;12;0;0
510;4;101;101;215;23;19;23;16;14;0;0
510;5;115;115;239;24;20;24;17;16;0;0
510;6;129;129;263;25;21;25;18;18;0;0
510;7;152;152;287;26;22;26;19;20;0;0
510;8;156;156;310;27;23;27;20;22;0;0
510;9;170;170;334;28;24;28;21;24;0;0
510;10;184;184;358;29;25;29;22;26;0;0
510;11;198;198;382;30;25;32;22;28;0;0
510;12;225;225;406;31;26;36;24;31;0;0
510;13;254;254;429;32;28;43;26;32;0;0
510;14;284;254;453;33;28;44;25;35;0;0
510;15;313;313;477;34;30;48;26;37;0;0
510;16;343;343;501;36;30;52;27;39;0;0
510;17;375;375;525;38;31;55;28;42;0;0
510;18;392;392;548;39;33;59;28;44;0;0
510;19;438;438;572;40;33;63;30;46;0;0
510;20;471;471;596;42;35;67;31;49;0;0
510;21;500;500;620;44;36;80;31;51;0;0
510;22;528;528;644;46;36;84;32;53;0;0
510;23;558;558;667;47;38;89;33;55;0;0
510;24;595;595;691;49;39;83;34;58;0;0
510;25;630;630;715;50;40;87;35;61;0;0
510;26;678;678;739;52;41;91;36;62;0;0
510;27;705;705;763;53;42;95;37;65;0;0
510;28;740;740;786;55;43;99;38;67;0;0
510;29;775;775;810;56;44;103;39;70;0;0
510;30;800;800;834;58;46;107;40;72;0;0
510;31;856;856;858;59;47;111;40;74;0;0
510;32;921;921;882;61;48;115;41;77;0;0
510;33;987;987;905;62;49;119;42;79;0;0
510;34;1047;1047;929;63;51;123;43;82;0;0
510;35;1107;1107;953;65;52;127;44;84;0;0
510;36;1167;1167;977;66;53;131;45;87;0;0
510;37;1227;1227;1001;68;53;135;46;89;0;0
510;38;1288;1288;1024;70;55;139;47;91;0;0
510;39;1348;1348;1048;72;56;143;48;94;0;0
510;40;1408;1408;1250;74;58;148;49;97;0;0
510;41;1468;1468;1390;76;59;152;50;99;0;0
510;42;1528;1528;1484;81;59;156;51;102;0;0
510;43;1588;1588;1550;86;61;160;52;104;0;0
510;44;1648;1648;1650;89;62;164;53;107;0;0
510;45;1708;1708;1750;91;64;169;54;109;0;0
510;46;1768;1768;1817;94;65;173;55;112;0;0
510;47;1828;1828;1853;96;66;178;56;115;0;0
510;48;1889;1889;1888;99;68;182;57;117;0;0
510;49;1950;1922;1925;101;69;186;58;120;0;0
510;50;3753;1944;1959;104;71;69;173;123;0;0
510;51;3787;1974;2041;107;72;70;179;126;0;0
510;52;3841;1995;2125;109;73;71;185;128;0;0
510;53;3894;2012;2213;112;75;72;191;131;0;0
510;54;3976;2037;2305;114;76;73;197;134;0;0
510;55;4045;2056;2400;117;77;74;203;136;0;0
510;56;4106;2078;2499;119;79;75;209;139;0;0
510;57;4183;2100;2602;122;80;76;215;142;0;0
510;58;4276;2121;2709;124;82;77;221;144;0;0
510;59;4351;2145;2821;127;83;78;227;147;0;0
510;60;4460;2178;2938;129;85;79;233;150;0;0
510;61;4554;2201;3059;130;86;80;239;153;0;0
510;62;4675;2227;3186;131;87;82;245;156;0;0
510;63;4787;2254;3317;132;88;84;251;159;0;0
510;64;4916;2288;3454;133;89;86;257;162;0;0
510;65;5045;2311;3597;134;90;88;263;165;0;0
510;66;5197;2345;3745;135;91;90;269;168;0;0
510;67;5322;2380;3900;136;92;92;275;171;0;0
510;68;5471;2421;4061;137;93;94;281;174;0;0
510;69;5613;2465;4229;138;94;96;287;177;0;0
510;70;5741;2489;4400;139;95;98;293;180;0;0
510;71;5874;2534;4561;167;123;100;299;195;0;0
510;72;6030;2586;4721;171;127;102;305;200;0;0
510;73;6212;2621;4882;175;131;104;311;205;0;0
510;74;6390;2653;5041;179;135;106;317;210;0;0
510;75;6551;2687;5199;183;139;108;323;215;0;0
510;76;6782;2721;5363;187;143;110;329;220;0;0
510;77;6940;2776;5526;191;147;112;335;225;0;0
510;78;7153;2815;5688;195;151;114;341;230;0;0
510;79;7361;2860;5868;199;155;116;347;235;0;0
510;80;7561;2908;7782;203;159;118;369;240;0;0
510;81;7761;2956;9696;207;163;120;391;245;0;0
510;82;7961;3004;11610;211;167;122;413;250;0;0
510;83;8161;3052;13524;215;171;124;435;255;0;0
510;84;8361;3100;15438;219;175;126;457;260;0;0
510;85;8561;3148;17352;223;179;128;479;265;0;0
510;86;8761;3196;19266;227;183;130;501;270;0;0
510;87;8961;3244;21180;231;187;132;523;275;0;0
510;88;9161;3292;23094;235;191;134;545;280;0;0
510;89;9361;3340;25008;239;195;136;567;285;0;0
510;90;9561;3388;26922;243;199;138;589;290;0;0
510;91;9761;3436;28836;247;203;140;611;295;0;0
510;92;9961;3484;30750;251;207;142;633;300;0;0
510;93;10161;3532;32664;255;211;144;655;305;0;0
510;94;10361;3580;34578;259;215;146;677;310;0;0
510;95;10561;3628;36492;263;219;148;699;315;0;0
510;96;10761;3676;38406;267;223;150;721;320;0;0
510;97;10961;3724;40320;271;227;152;743;325;0;0
510;98;11161;3772;42234;275;231;154;765;330;0;0
510;99;11361;3820;44148;279;235;156;787;335;0;0
510;100;11561;3868;46062;283;239;158;809;340;0;0
510;101;11761;3916;47976;287;243;160;831;345;0;0
510;102;11961;3964;49890;291;247;162;853;350;0;0
510;103;12161;4012;51804;295;251;164;875;355;0;0
510;104;12361;4060;53718;299;255;166;897;360;0;0
510;105;12561;4108;55632;303;259;168;919;365;0;0
510;106;12761;4156;57546;307;263;170;941;370;0;0
510;107;12961;4204;59460;311;267;172;963;375;0;0
510;108;13161;4252;61374;315;271;174;985;380;0;0
510;109;13361;4300;63288;319;275;176;1007;385;0;0
510;110;13561;4348;65202;323;279;178;1029;390;0;0
510;111;13761;4396;67116;327;283;180;1051;395;0;0
510;112;13961;4444;69030;331;287;182;1073;400;0;0
510;113;14161;4492;70944;335;291;184;1095;405;0;0
510;114;14361;4540;72858;339;295;186;1117;410;0;0
510;115;14561;4588;74772;343;299;188;1139;415;0;0
510;116;14761;4636;76686;347;303;190;1161;420;0;0
510;117;14961;4684;78600;351;307;192;1183;425;0;0
510;118;15161;4732;80514;355;311;194;1205;430;0;0
510;119;15361;4780;82428;359;315;196;1227;435;0;0
510;120;15561;4828;84342;363;319;198;1249;440;0;0
510;121;15761;4876;86256;367;323;200;1271;445;0;0
510;122;15961;4924;88170;371;327;202;1293;450;0;0
510;123;16161;4972;90084;375;331;204;1315;455;0;0
510;124;16361;5020;91998;379;335;206;1337;460;0;0
510;125;16561;5068;93912;383;339;208;1359;465;0;0
510;126;16761;5116;95826;387;343;210;1381;470;0;0
510;127;16961;5164;97740;391;347;212;1403;475;0;0
510;128;17161;5212;99654;395;351;214;1425;480;0;0
510;129;17361;5260;101568;399;355;216;1447;485;0;0
510;130;17561;5308;103482;403;359;218;1469;490;0;0
510;131;17761;5356;105396;407;363;220;1491;495;0;0
510;132;17961;5404;107310;411;367;222;1513;500;0;0
510;133;18161;5452;109224;415;371;224;1535;505;0;0
510;134;18361;5500;111138;419;375;226;1557;510;0;0
510;135;18561;5548;113052;423;379;228;1579;515;0;0
510;136;18761;5596;114966;427;383;230;1601;520;0;0
510;137;18961;5644;116880;431;387;232;1623;525;0;0
510;138;19161;5692;118794;435;391;234;1645;530;0;0
510;139;19361;5740;120708;439;395;236;1667;535;0;0
510;140;19561;5788;122622;443;399;238;1689;540;0;0
510;141;19761;5836;124536;447;403;240;1711;545;0;0
510;142;19961;5884;126450;451;407;242;1733;550;0;0
510;143;20161;5932;128364;455;411;244;1755;555;0;0
510;144;20361;5980;130278;459;415;246;1777;560;0;0
510;145;20561;6028;132192;463;419;248;1799;565;0;0
510;146;20761;6076;134106;467;423;250;1821;570;0;0
510;147;20961;6124;136020;471;427;252;1843;575;0;0
510;148;21161;6172;137934;475;431;254;1865;580;0;0
510;149;21361;6220;139848;479;435;256;1887;585;0;0
510;150;21561;6268;141762;483;439;258;1909;590;0;0
510;151;21761;6316;143676;487;443;260;1931;595;0;0
510;152;21961;6364;145590;491;447;262;1953;600;0;0
510;153;22161;6412;147504;495;451;264;1975;605;0;0
510;154;22361;6460;149418;499;455;266;1997;610;0;0
510;155;22561;6508;151332;503;459;268;2019;615;0;0
510;156;22761;6556;153246;507;463;270;2041;620;0;0
510;157;22961;6604;155160;511;467;272;2063;625;0;0
510;158;23161;6652;157074;515;471;274;2085;630;0;0
510;159;23361;6700;158988;519;475;276;2107;635;0;0
510;160;23561;6748;160902;523;479;278;2129;640;0;0
510;161;23761;6796;162816;527;483;280;2151;645;0;0
510;162;23961;6844;164730;531;487;282;2173;650;0;0
510;163;24161;6892;166644;535;491;284;2195;655;0;0
510;164;24361;6940;168558;539;495;286;2217;660;0;0
510;165;24561;6988;170472;543;499;288;2239;665;0;0
510;166;24761;7036;172386;547;503;290;2261;670;0;0
510;167;24961;7084;174300;551;507;292;2283;675;0;0
510;168;25161;7132;176214;555;511;294;2305;680;0;0
510;169;25361;7180;178128;559;515;296;2327;685;0;0
510;170;25561;7228;180042;563;519;298;2349;690;0;0
510;171;25761;7276;181956;567;523;300;2371;695;0;0
510;172;25961;7324;183870;571;527;302;2393;700;0;0
510;173;26161;7372;185784;575;531;304;2415;705;0;0
510;174;26361;7420;187698;579;535;306;2437;710;0;0
510;175;26561;7468;189612;583;539;308;2459;715;0;0
510;176;26761;7516;191526;587;543;310;2481;720;0;0
510;177;26961;7564;193440;591;547;312;2503;725;0;0
510;178;27161;7612;195354;595;551;314;2525;730;0;0
510;179;27361;7660;197268;599;555;316;2547;735;0;0
510;180;27561;7708;199182;603;559;318;2569;740;0;0
510;181;27761;7756;201096;607;563;320;2591;745;0;0
510;182;27961;7804;203010;611;567;322;2613;750;0;0
510;183;28161;7852;204924;615;571;324;2635;755;0;0
510;184;28361;7900;206838;619;575;326;2657;760;0;0
510;185;28561;7948;208752;623;579;328;2679;765;0;0
510;186;28761;7996;210666;627;583;330;2701;770;0;0
510;187;28961;8044;212580;631;587;332;2723;775;0;0
510;188;29161;8092;214494;635;591;334;2745;780;0;0
510;189;29361;8140;216408;639;595;336;2767;785;0;0
510;190;29561;8188;218322;643;599;338;2789;790;0;0
510;191;29761;8236;220236;647;603;340;2811;795;0;0
510;192;29961;8284;222150;651;607;342;2833;800;0;0
510;193;30161;8332;224064;655;611;344;2855;805;0;0
510;194;30361;8380;225978;659;615;346;2877;810;0;0
510;195;30561;8428;227892;663;619;348;2899;815;0;0
510;196;30761;8476;229806;667;623;350;2921;820;0;0
510;197;30961;8524;231720;671;627;352;2943;825;0;0
510;198;31161;8572;233634;675;631;354;2965;830;0;0
510;199;31361;8620;235548;679;635;356;2987;835;0;0
510;200;31561;8668;237462;683;639;358;3009;840;0;0
510;201;31761;8716;239376;687;643;360;3031;845;0;0
510;202;31961;8764;241290;691;647;362;3053;850;0;0
510;203;32161;8812;243204;695;651;364;3075;855;0;0
510;204;32361;8860;245118;699;655;366;3097;860;0;0
510;205;32561;8908;247032;703;659;368;3119;865;0;0
510;206;32761;8956;248946;707;663;370;3141;870;0;0
510;207;32961;9004;250860;711;667;372;3163;875;0;0
510;208;33161;9052;252774;715;671;374;3185;880;0;0
510;209;33361;9100;254688;719;675;376;3207;885;0;0
510;210;33561;9148;256602;723;679;378;3229;890;0;0
510;211;33761;9196;258516;727;683;380;3251;895;0;0
510;212;33961;9244;260430;731;687;382;3273;900;0;0
510;213;34161;9292;262344;735;691;384;3295;905;0;0
510;214;34361;9340;264258;739;695;386;3317;910;0;0
510;215;34561;9388;266172;743;699;388;3339;915;0;0
510;216;34761;9436;268086;747;703;390;3361;920;0;0
510;217;34961;9484;270000;751;707;392;3383;925;0;0
510;218;35161;9532;271914;755;711;394;3405;930;0;0
510;219;35361;9580;273828;759;715;396;3427;935;0;0
510;220;35561;9628;275742;763;719;398;3449;940;0;0
510;221;35761;9676;277656;767;723;400;3471;945;0;0
510;222;35961;9724;279570;771;727;402;3493;950;0;0
510;223;36161;9772;281484;775;731;404;3515;955;0;0
510;224;36361;9820;283398;779;735;406;3537;960;0;0
510;225;36561;9868;285312;783;739;408;3559;965;0;0
510;226;36761;9916;287226;787;743;410;3581;970;0;0
510;227;36961;9964;289140;791;747;412;3603;975;0;0
510;228;37161;10012;291054;795;751;414;3625;980;0;0
510;229;37361;10060;292968;799;755;416;3647;985;0;0
510;230;37561;10108;294882;803;759;418;3669;990;0;0
510;231;37761;10156;296796;807;763;420;3691;995;0;0
510;232;37961;10204;298710;811;767;422;3713;1000;0;0
510;233;38161;10252;300624;815;771;424;3735;1005;0;0
510;234;38361;10300;302538;819;775;426;3757;1010;0;0
510;235;38561;10348;304452;823;779;428;3779;1015;0;0
510;236;38761;10396;306366;827;783;430;3801;1020;0;0
510;237;38961;10444;308280;831;787;432;3823;1025;0;0
510;238;39161;10492;310194;835;791;434;3845;1030;0;0
510;239;39361;10540;312108;839;795;436;3867;1035;0;0
510;240;39561;10588;314022;843;799;438;3889;1040;0;0
510;241;39761;10636;315936;847;803;440;3911;1045;0;0
510;242;39961;10684;317850;851;807;442;3933;1050;0;0
510;243;40161;10732;319764;855;811;444;3955;1055;0;0
510;244;40361;10780;321678;859;815;446;3977;1060;0;0
510;245;40561;10828;323592;863;819;448;3999;1065;0;0
510;246;40761;10876;325506;867;823;450;4021;1070;0;0
510;247;40961;10924;327420;871;827;452;4043;1075;0;0
510;248;41161;10972;329334;875;831;454;4065;1080;0;0
510;249;41361;11020;331248;879;835;456;4087;1085;0;0
510;250;41561;11068;333162;883;839;458;4109;1090;0;0
510;251;41761;11116;335076;887;843;460;4131;1095;0;0
510;252;41961;11164;336990;891;847;462;4153;1100;0;0
510;253;42161;11212;338904;895;851;464;4175;1105;0;0
510;254;42361;11260;340818;899;855;466;4197;1110;0;0
510;255;42561;11308;342732;903;859;468;4219;1115;0;0
575;1;100;0;100;10;10;0;0;0;0;0
575;2;100;0;100;10;10;0;0;0;0;0
575;3;100;0;100;10;10;0;0;0;0;0
575;4;100;0;100;10;10;0;0;0;0;0
575;5;100;0;100;10;10;0;0;0;0;0
575;6;100;0;100;10;10;0;0;0;0;0
575;7;100;0;100;10;10;0;0;0;0;0
575;8;100;0;100;10;10;0;0;0;0;0
575;9;100;0;100;10;10;0;0;0;0;0
575;10;100;0;100;10;10;0;0;0;0;0
575;11;100;0;100;10;10;0;0;0;0;0
575;12;100;0;100;10;10;0;0;0;0;0
575;13;100;0;100;10;10;0;0;0;0;0
575;14;100;0;100;10;10;0;0;0;0;0
575;15;100;0;100;10;10;0;0;0;0;0
575;16;100;0;100;10;10;0;0;0;0;0
575;17;100;0;100;10;10;0;0;0;0;0
575;18;100;0;100;10;10;0;0;0;0;0
575;19;100;0;100;10;10;0;0;0;0;0
575;20;100;0;100;10;10;0;0;0;0;0
575;21;100;0;100;10;10;0;0;0;0;0
575;22;100;0;100;10;10;0;0;0;0;0
575;23;100;0;100;10;10;0;0;0;0;0
575;24;100;0;100;10;10;0;0;0;0;0
575;25;100;0;100;10;10;0;0;0;0;0
575;26;100;0;100;10;10;0;0;0;0;0
575;27;100;0;100;10;10;0;0;0;0;0
575;28;100;0;100;10;10;0;0;0;0;0
575;29;100;0;100;10;10;0;0;0;0;0
